segmentnr	original	stemmed
BO_T17_MW1PD95844_1196:0	@#/_/bla ma rje btshun d+hin+ti dz+nya na'i	ma rje btshun d+hin+ti dz+nya na 
BO_T17_MW1PD95844_1196:1	zhal snga nas rdo rje'i glu	zhal snga nas rdo rje glu 
BO_T17_MW1PD95844_1196:2	zhes bya ba/ @##/_/sangs rgyas la phyag 'tshhal lo/_/kye bram ze ral can skyes bu sang	zhes byed rgya la phyag tshhal bram ze ral can skye bu sang 
BO_T17_MW1PD95844_1196:3	g+ha ba/_/sangs rgyas ye shes dag la mos par gyis/_/de 'dra'i skyes bu'i	g+ha rgya ye shes dag la mos ba dra skye bu 
BO_T17_MW1PD95844_1196:4	sems ni dga' ba yin/_/brtan g.yo thams cad dri med rin po che/_/mi	sems ni dga ba g.yo thams cad dri med rin po 
BO_T17_MW1PD95844_1196:5	gnas rang bzhin bung ba khyod ni bsgom /_/yang dag bla ma'i man ngag nan	gnas rang bzhin bung ba khyod ni bsgom dag bla ma man ngag nan 
BO_T17_MW1PD95844_1196:6	tan gyis/_/de 'dra'i skyes bu'i sems ni dga' ba yin/_/brtan g.yo thams	tan dra skye bu sems ni dga ba g.yo thams 
BO_T17_MW1PD95844_1196:7	cad dri med rin po che/_/mi gnas rang bzhin bung ba ma skyes pa/_/rmi lam	cad dri med rin po gnas rang bzhin bung ba ma skye lam 
BO_T17_MW1PD95844_1196:8	bud med de bzhin med pa ste/_/de 'dra'i skyes bu'i sems ni dga' ba yin/_/	bud med de bzhin med ba dra skye bu sems ni dga ba 
BO_T17_MW1PD95844_1196:9	brtan g.yo thams cad dri med rin po che/_/mi gnas rang bzhin bung ba de shes	brtan g.yo thams cad dri med rin po gnas rang bzhin bung ba de shes 
BO_T17_MW1PD95844_1196:10	na/_/tshhe 'di nyid la sangs rgyas dngos grub 'grub/_/de 'dra'i skyes bu'i	di nyid la sangs rgya dngos grub dra skye bu 
BO_T17_MW1PD95844_1196:11	sems ni dga' ba yin/_/brtan g.yo thams cad dri med rin po che/_/mi	sems ni dga ba g.yo thams cad dri med rin po 
BO_T17_MW1PD95844_1196:12	gnas pa'i don thugs su chud pa bla ma rje btshun d+hin+ti dz+nya na'i zhal snga nas rdo rje'i	gnas ba don thugs su chud ba bla ma rje btshun d+hin+ti dz+nya na zhal snga nas rdo rje 
BO_T17_MW1PD95844_1196:13	bla ma rje btshun ba dz+nya na'i zhal snga nas rdo rje'i glu zhes bya ba	bla ma rje btshun ba dz+nya na zhal snga nas rdo rje glu zhes byed ba 
BO_T17_MW1PD95844_1196:14	glu zhes bya ba rdzogs so//	glu zhes byed ba rdzogs 
