segmentnr	original	folio	stemmed
BO_K02_D0008-3_H0009-3:559b-3	tshe dang ldan pa sh'a radva ti'i bu /	559b	tshe dang ldan ba sha radva ti bu 
BO_K02_D0008-3_H0009-3:559b-4	de ltar na yang dag pa'i mtha' med pa gang yin pa dang / yang dag pa'i mtha' stong pa nyid gang yin pa dang / yang dag pa'i mtha' dben pa gang yin pa dang / yang dag pa'i mtha' ngo bo nyid med pa gang yin pa dang /	559b	de ltar na yang dag ba mtha med ba gang yin ba dang yang dag ba mtha stong ba nyid gang yin ba dang yang dag ba mtha dben ba gang yin ba dang yang dag ba mtha ngo bo nyid med ba gang yin ba dang 
BO_K02_D0008-3_H0009-3:559b-5	byang chub sems dpa' gang yin pa dang / sngon gyi mtha' gang yin pa dang / phyi ma'i mtha' gang yin pa dang / dbus gang yin pa de thams cad kyang gnyis su med de gnyis su byar med do //	559b	byang chub sems dpa gang yin ba dang sngon gyi mtha gang yin ba dang phyi ma mtha gang yin ba dang dbus gang yin ba de thams cad kyang gnyis su med de gnyis su byar med do 
BO_K02_D0008-3_H0009-3:559b-6	tshe dang ldan pa sh'a radva ti'i bu /	559b	tshe dang ldan ba sha radva ti bu 
BO_K02_D0008-3_H0009-3:559b-7	gzhan yang bsam gyis mi khyab pa'i dbyings med pa'i phyir byang chub sems dpa' sngon gyi mthar mi dmigs so //	559b	gzhan yang bsam gyis mi khyab ba dbyings med ba phyir byang chub sems dpa sngon gyi mthar mi dmigs so 
BO_K02_D0008-3_H0009-3:559b-8	bsam gyis mi khyab pa'i dbyings stong pa nyid kyi phyir byang chub sems dpa' sngon gyi mthar mi dmigs so //	559b	bsam gyis mi khyab ba dbyings stong ba nyid kyi phyir byang chub sems dpa sngon gyi mthar mi dmigs so 
BO_K02_D0008-3_H0009-3:559b-9	bsam gyis mi khyab pa'i dbyings dben pa'i phyir byang chub sems dpa' sngon gyi mthar mi dmigs so //	559b	bsam gyis mi khyab ba dbyings dben ba phyir byang chub sems dpa sngon gyi mthar mi dmigs so 
BO_K02_D0008-3_H0009-3:559b-10	bsam gyis mi khyab pa'i dbyings ngo bo nyid med pa'i phyir byang chub sems dpa' sngon gyi mthar mi dmigs so //	559b	bsam gyis mi khyab ba dbyings ngo bo nyid med ba phyir byang chub sems dpa sngon gyi mthar mi dmigs so 
BO_K02_D0008-3_H0009-3:559b-11	bsam gyis mi khyab pa'i dbyings med pa'i phyir byang chub sems dpa' phyi ma'i mthar mi dmigs so //	559b	bsam gyis mi khyab ba dbyings med ba phyir byang chub sems dpa phyi ma mthar mi dmigs so 
BO_K02_D0008-3_H0009-3:559b-12	bsam gyis mi khyab pa'i dbyings stong pa nyid kyi phyir byang chub sems dpa' phyi ma'i mthar mi dmigs so //	559b	bsam gyis mi khyab ba dbyings stong ba nyid kyi phyir byang chub sems dpa phyi ma mthar mi dmigs so 
BO_K02_D0008-3_H0009-3:560a-0	bsam gyis mi khyab pa'i dbyings dben pa'i phyir byang chub @560a *//	560a	bsam gyis mi khyab ba dbyings dben ba phyir byang chub 
BO_K02_D0008-3_H0009-3:560a-1	sems dpa' phyi ma'i mthar mi dmigs so //	560a	sems dpa phyi ma mthar mi dmigs so 
BO_K02_D0008-3_H0009-3:560a-2	bsam gyis mi khyab pa'i dbyings ngo bo nyid med pa'i phyir byang chub sems dpa' phyi ma'i mthar mi dmigs so //	560a	bsam gyis mi khyab ba dbyings ngo bo nyid med ba phyir byang chub sems dpa phyi ma mthar mi dmigs so 
