segmentnr	original	folio	stemmed
BO_K01_D0003-4_H0003-4:41b-4	yang dag par 'dzin du 'jug par mdzad /	41b	yang dag ba dzin du jug ba mdzad 
BO_K01_D0003-4_H0003-4:41b-5	yang dag par gzengs bstod par mdzad /	41b	yang dag ba gzengs bstod ba mdzad 
BO_K01_D0003-4_H0003-4:41b-6	yang dag par rab tu dga' bar mdzad do //	41b	yang dag ba rab tu dga ba mdzad do 
BO_K01_D0003-4_H0003-4:41b-7	rnam grangs du mar chos dang ldan pa'i bka' mchid kyis yang dag par bstan /	41b	rnam grangs du mar chos dang ldan ba bka mchid kyis yang dag ba ston 
BO_K01_D0003-4_H0003-4:41b-8	yang dag par 'dzin du bcug /	41b	yang dag ba dzin du jug 
BO_K01_D0003-4_H0003-4:41b-9	yang dag par gzengs bstod /	41b	yang dag ba gzengs bstod 
BO_K01_D0003-4_H0003-4:41b-10	yang dag par rab tu dga' bar mdzad nas gdan las bzhengs te gshegs so //	41b	yang dag ba rab tu dga ba mdzad nas gdan las bzhengs te gshegs so 
BO_K01_D0003-4_H0003-4:41b-11	de nas bcom ldan 'das gtsug lag khang ga la ba der gshegs te byon nas dge slong gi dge 'dun gyi gong du gdan bshams pa nyid la bzhugs so //	41b	de nas joms ldan da gtsug lag khang ga la ba der gshegs te byon nas dge slong gi dge dun gyi gong du gdan bshams ba nyid la bzhugs so 
BO_K01_D0003-4_H0003-4:41b-12	bzhugs nas bcom ldan 'das kyis tshe dang ldan pa kun dga' bo la bka' stsal pa /	41b	bzhugs nas joms ldan da kyis tshe dang ldan ba kun dga bo la bka stsal ba 
BO_K01_D0003-4_H0003-4:41b-13	kun dga' bo /	41b	kun dga bo 
BO_K01_D0003-4_H0003-4:41b-14	song la dge slong rnams la /	41b	gro la dge slong rnams la 
BO_K01_D0003-4_H0003-4:41b-15	khyed cag las gang klu aa mra'i chu ngogs pa 'dul bar spro ba des tshul shing longs shig ces bsgo la /	41b	khyed cag las gang klu aa mra chu ngogs ba dul ba spro ba des tshul shing longs shig ces sgo la 
BO_K01_D0003-4_H0003-4:41b-16	dge 'dun la tshul shing brims shig /	41b	dge dun la tshul shing brim shig 
BO_K01_D0003-4_H0003-4:41b-17	tshe dang ldan pa kun dga' bos /	41b	tshe dang ldan ba kun dga bod 
BO_K01_D0003-4_H0003-4:42a-0	btsun pa / bka' bzhin 'tshal zhes bcom ldan 'das las mnyan @42a *//	42a	btsun ba bka bzhin tshal zhes joms ldan da las nyan 
BO_K01_D0003-4_H0003-4:42a-1	nas dge slong rnams la khyed cag las gang klu aa mra'i chu ngogs pa 'dul bar spro ba des /	42a	nas dge slong rnams la khyed cag las gang klu aa mra chu ngogs ba dul ba spro ba des 
BO_K01_D0003-4_H0003-4:42a-2	tshul shing longs shig ces bsgo ste /	42a	tshul shing longs shig ces sgo ste 
BO_K01_D0003-4_H0003-4:42a-3	dge 'dun la tshul shing brims par brtsams pa dang / bcom ldan 'das kyis tshul shing ma bzhes nas dge slong gnas brtan gnas brtan dag gis bsam pa /	42a	dge dun la tshul shing brim ba brtsams ba dang joms ldan da kyis tshul shing ma bzhes nas dge slong gnas brtan gnas brtan dag gis bsam ba 
BO_K01_D0003-4_H0003-4:42a-4	bcom ldan 'das kyis ci'i slad du tshul shing ma bzhes snyam du bsam na /	42a	joms ldan da kyis ci slad du tshul shing ma bzhes snyam du bsam na 
BO_K01_D0003-4_H0003-4:42a-5	tshe dang ldan pa legs 'ongs kyi yon tan bsgrag par bzhed par rig nas de dag gis kyang tshul shing ma blangs so //	42a	tshe dang ldan ba legs ngs kyi yon tan sgrog ba bzhed ba rig nas de dag gis kyang tshul shing ma blangs so 
BO_K01_D0003-4_H0003-4:42a-6	tshe dang ldan pa legs 'ongs kyis bsam pa; bcom ldan 'das dang dge slong gnas brtan gnas brtan dag gis ci'i slad du tshul shing ma bzhes snyam du bsam na /	42a	tshe dang ldan ba legs ngs kyis bsam pa; joms ldan da dang dge slong gnas brtan gnas brtan dag gis ci slad du tshul shing ma bzhes snyam du bsam na 
BO_K01_D0003-4_H0003-4:42a-7	bdag gi yon tan bsgrag par bzhed nas ston pa'i thugs la dgongs pa yongs su rdzogs par bya'o //	42a	bdag gi yon tan sgrog ba bzhed nas ston ba thugs la dgongs ba yongs su rdzogs ba byed 
BO_K01_D0003-4_H0003-4:42a-8	snyam nas / des stan phyed las 'phags te glang po che'i sna lta bu'i lag pa brkyangs nas tshul shing blangs so //	42a	snyam nas des stan phyed las phag te glang po che sna lta bu lag ba rkyong nas tshul shing blangs so 
BO_K01_D0003-4_H0003-4:42a-9	de nas bcom ldan 'das kyis tshe dang ldan pa kun dga' bo la bka' stsal pa /	42a	de nas joms ldan da kyis tshe dang ldan ba kun dga bo la bka stsal ba 
BO_K01_D0003-4_H0003-4:42a-10	kun dga' po dge slong gnas brtan gang gis tshul shing blangs /	42a	kun dga po dge slong gnas brtan gang gis tshul shing blangs 
BO_K01_D0003-4_H0003-4:42a-11	btsun pa / tshe dang ldan pa legs 'ongs kyis blangs so //	42a	btsun ba tshe dang ldan ba legs ngs kyis blangs so 
BO_K01_D0003-4_H0003-4:42a-12	bcom ldan 'das kyis bka' stsal pa /	42a	joms ldan da kyis bka stsal ba 
BO_K01_D0003-4_H0003-4:42a-13	kun dga' bo /	42a	kun dga bo 
BO_K01_D0003-4_H0003-4:42a-14	song la dge slong legs 'ongs la 'di skad ces /	42a	gro la dge slong legs ngs la di skad ces 
BO_K01_D0003-4_H0003-4:42a-15	de ni / klu gdug pa yin gyi khyod kyis lus kyi dbang po bsrung bar bya'o //	42a	de ni klu gdug ba yin gyi khyod kyis lus kyi dbang po bsrung ba byed 
BO_K01_D0003-4_H0003-4:42b-0	@42b zhes gyis shig /	42b	zhes gyis shig 
BO_K01_D0003-4_H0003-4:42b-1	tshe dang ldan pa kun dga' bos /	42b	tshe dang ldan ba kun dga bod 
BO_K01_D0003-4_H0003-4:42b-2	btsun pa / bka' bzhin 'tshal zhes bcom ldan 'das las mnyan nas /	42b	btsun ba bka bzhin tshal zhes joms ldan da las nyan nas 
BO_K01_D0003-4_H0003-4:42b-3	tshe dang ldan pa legs 'ongs la smras pa /	42b	tshe dang ldan ba legs ngs la smras ba 
BO_K01_D0003-4_H0003-4:42b-4	tshe dang ldan pa legs 'ongs /	42b	tshe dang ldan ba legs ngs 
