segmentnr	original	folio	stemmed
BO_K12_D0709=D0978_H0589:426a-0	@426a yang dag par rdzogs pa'i sangs rgyas nyan thos kyi dge 'dun dang bcas pa bdun la phyag 'tshal lo //	426a	yang dag ba rdzogs ba sangs rgya nyan thos kyi dge dun dang cha ba bdun la phyag tshal lo 
BO_K12_D0709=D0978_H0589:426a-1	dgra dang 'jigs pa kun las brgal //	426a	dgra dang jigs ba kun las rgol 
BO_K12_D0709=D0978_H0589:426a-2	rnam par gzigs ni gzi brjid che //	426a	rnam ba gzigs ni gzi brjid che 
BO_K12_D0709=D0978_H0589:426a-3	rdzu 'phrul ngo bo gtsug tor ro //	426a	rdzu phrul ngo bo gtsug tor ro 
BO_K12_D0709=D0978_H0589:426a-4	thams cad skyob pa'i shes rab dang // log dad sel ba'i stobs nyid dang / gser thub kyi ni rlabs pa dang // 'od srung gi ni yon tan dang // sh'akya thub pa'i brtson 'grus kyis //	426a	thams cad skyob ba shes rab dang log dad sel ba stobs nyid dang gser thub kyi ni rlabs ba dang d srung gi ni yon tan dang shakya thub ba brtson grus kyis 
BO_K12_D0709=D0978_H0589:426a-5	bdag ni rtag tu bde bar shog /	426a	bdag ni rtag tu bde ba shog 
BO_K12_D0709=D0978_H0589:426a-6	tadya th'a / dza yanti /	426a	tadya tha dza yanti 
BO_K12_D0709=D0978_H0589:426a-7	bi dza yanti /	426a	bi dza yanti 
BO_K12_D0709=D0978_H0589:426a-8	dza ye / bi dza ye /	426a	dza ye bi dza ye 
BO_K12_D0709=D0978_H0589:426a-9	dzi ti dzi ti /	426a	dzi ti dzi ti 
BO_K12_D0709=D0978_H0589:426a-10	aa pa ra dzi te /	426a	aa ba ra dzi te 
BO_K12_D0709=D0978_H0589:426a-11	pa ra se n+ya pra marda n'i ye sv'ah'a /	426a	ba ra se n+ya pra marda n ye svaha 
BO_K12_D0709=D0978_H0589:426a-12	gzhan gyis mi thub pa'i rig pa chen mo rdzogs so ////	426a	gzhan gyis mi thub ba rig ba chen mo rdzogs so 
