segmentnr	original	folio	stemmed
BO_T17_O2MS163914CZ190847:0	dus da bar na gang //_de ba na la	0	dus da ba na gang ba na la 
BO_T17_O2MS163914CZ190847:1	@#/_/rten cing 'brel par 'byung ba'i de kho na	1	cing brel ba byung ba de kho na 
BO_T17_O2MS163914CZ190847:2	:nyid ces bya ba bzhugs/	2	:nyid ces byed ba 
BO_T17_O2MS163914CZ190847:3	bar ba byed kha 'bod_dad	3	ba ba byed kha bod_dad 
BO_T17_O2MS163914CZ190847:4	/ @##/_/rgya gar skad du/_pra ti t+ya sa mut+ta da na ma tshakra/_bod skad	4	gar skad ti t+ya sa mut+ta da na ma skad 
BO_T17_O2MS163914CZ190847:5	du/_rten cing 'brel par 'byung ba'i 'khor lo zhes bya ba/_bcom ldan	5	cing brel ba byung ba khor lo zhes byed ldan 
BO_T17_O2MS163914CZ190847:6	'das gsung gi dbang phyug la phyag 'tshhal lo/_/dam par gyur pa'i 'khor lo	6	da gsung gi dbang phyug la phyag tshhal ba gyur ba khor lo 
BO_T17_O2MS163914CZ190847:7	yon tan mtshho/_/sangs rgyas la ni spyi bos rab btud de/_/'das dang de	7	yon tan rgya la ni spyi bod rab dud dang de 
BO_T17_O2MS163914CZ190847:8	bzhin ma 'ongs da ltar ni/_/'jig rten phan phyir de bzhin de nyid bshad/_/	8	bzhin ma ngs da ltar rten phan phyir de bzhin de nyid 
BO_T17_O2MS163914CZ190847:9	dben pa'i sa phyogs nyams dga' bar/_/'dri byed nye bar 'ongs pa la/_/	9	dben ba sa phyogs nyams dga byed nye ba ngs ba 
BO_T17_O2MS163914CZ190847:10	dge dang mi dge rnams brtag pa'i/_/yan lag bcu gnyis 'khor lo bri/_/	10	dge dang mi dge rnams rtog lag chu gnyis khor lo 
BO_T17_O2MS163914CZ190847:11	'dir nges par las dang nyon mongs pa'i dbang gis srog chags rnams kyi skye ba	11	dir nges ba las dang nyon mongs ba dbang gis srog chags rnams kyi skye ba 
BO_T17_O2MS163914CZ190847:12	'byung ba la/_ji ltar bde ba la sogs pa rnams mtshhan ma skye bar 'gyur ba de	12	byung ba ltar bde ba la sogs ba rnams mtshhan ma skye ba gyur ba de 
BO_T17_O2MS163914CZ190847:13	ltar de rnams la/_ma rig pa la sogs pa rten cing 'brel par 'byung ba yan	13	ltar de rnams rig ba la sogs ba rten cing brel ba byung ba yan 
BO_T17_O2MS163914CZ190847:14	lag bcu gnyis cho ga bzhin nye bar bshad par bya'o/_/dgun zla 'bring po la	14	lag chu gnyis cho ga bzhin nye ba chad ba zla bring po la 
BO_T17_O2MS163914CZ190847:15	bstan 'gyur_sna tshhogs	15	ston gyur_sna tshhogs 
BO_T17_O2MS163914CZ190847:16	sogs pa zla ba bcu gnyis la lo gcig go/_/de yang rim gyis 'jug pa'i sbyor	16	sogs ba zla ba chu gnyis la lo gcig yang rim gyis jug ba sbyor 
BO_T17_O2MS163914CZ190847:17	bas phyogs gnyis la zla ba gcig go/_/de la zla ba rnams kyi nyi ma lhag pa thams	17	ba phyogs gnyis la zla ba gcig la zla ba rnams kyi nyi ma lhag ba thams 
BO_T17_O2MS163914CZ190847:18	cad brtshis pa'i zla ba gcig lhag pa ni mi brtshis te/_'bras bu mi bzad pa skyed	18	cad brtshis ba zla ba gcig lhag ba ni mi brtshis bu mi bzad ba skyed 
BO_T17_O2MS163914CZ190847:19	pa'am yang na 'bras bu med pa'i phyir der bya ba brtsham par ma gsungs so/_/	19	ba yang na bras bu med ba phyir der byed ba brtsham ba ma gsungs 
BO_T17_O2MS163914CZ190847:20	zhag bco lnga la zla ba phyed ste/_ji ltar gsum pa de ltar bcu gsum pa'o/_/ji	20	zhag chos lnga la zla ba phyed ltar gsum ba de ltar chu gsum 
BO_T17_O2MS163914CZ190847:21	ltar bzhi pa de ltar bcu bzhi pa'o/_/ji ltar lnga pa de ltar bco lnga pa'o/_/ji	21	ltar bzhi ba de ltar chu bzhi ltar lnga ba de ltar chos lnga 
BO_T17_O2MS163914CZ190847:22	ltar nag po'i phyogs la de ltar dkar po'i phyogs la'o/_/dgun zla 'bring po'i	22	ltar nag po phyogs la de ltar dkar po phyogs zla bring po 
BO_T17_O2MS163914CZ190847:23	tshhes gcig la ma rig pa'o/_/tshhes gnyis la rga shi'o/_/tshhes gsum la skye ba'o/	23	tshhes gcig la ma rig gnyis la rga gsum la skye 
BO_T17_O2MS163914CZ190847:24	tshhes bzhi la srid pa'o/_/tshhes lnga la len pa'o/_/tshhes drug pa la sred pa'o/_/	24	tshhes bzhi la srid lnga la len drug ba la sred 
BO_T17_O2MS163914CZ190847:25	tshhes bdun pa la tshhor ba'o/_/tshhes brgyad pa la reg pa'o/_/tshhes dgu pa la skye	25	tshhes bdun ba la tshhor brgyad ba la reg dgu ba la skye 
BO_T17_O2MS163914CZ190847:26	mched drug go/_/tshhes bcu pa la ming dang gzugs so/_/tshhes bcu gcig pa	26	mched drug chu ba la ming dang gzugs chu gcig ba 
BO_T17_O2MS163914CZ190847:27	la rnam par shes pa'o/_/tshhes bcu gnyis pa la 'du byed do/_/dgun zla tha	27	la rnam ba shes chu gnyis ba la du byed zla tha 
BO_T17_O2MS163914CZ190847:28	chung gi tshhes gcig la 'du byed do/_/tshhes gnyis pa la ma rig pa'o/_/tshhes	28	chung gi tshhes gcig la du byed gnyis ba la ma rig 
BO_T17_O2MS163914CZ190847:29	gsum pa la rga shi'o/_/tshhes bzhi pa la skye ba'o/_/tshhes lnga pa la sred pa'o/_/	29	gsum ba la rga bzhi ba la skye lnga ba la sred 
BO_T17_O2MS163914CZ190847:30	tshhes drug pa la len pa'o/_/tshhes bdun pa la sred pa'o/_/tshhes brgyad pa la	30	tshhes drug ba la len bdun ba la sred brgyad ba la 
BO_T17_O2MS163914CZ190847:31	tshhor ba'o/_/tshhes dgu pa la reg pa'o/_/tshhe bcu pa la skye mched drug go/_/	31	tshhor dgu ba la reg chu ba la skye mched drug 
BO_T17_O2MS163914CZ190847:32	tshhes bcu gcig pa la ming dang gzugs so/_/tshhes bcu gnyis pa la rnam par	32	tshhes chu gcig ba la ming dang gzugs chu gnyis ba la rnam ba 
BO_T17_O2MS163914CZ190847:33	shes pa'o/_/dpyid zla ra ba'i tshhes gcig la rnam par shes pa'o/_/tshhes gnyis	33	shes zla ra ba tshhes gcig la rnam ba shes gnyis 
BO_T17_O2MS163914CZ190847:34	pa la 'du byed do/_/tshhes gsum pa la ma rig pa'o/_/tshhes bzhi pa la rga shi'o/_/	34	ba la du byed gsum ba la ma rig bzhi ba la rga 
BO_T17_O2MS163914CZ190847:35	tshhes lnga pa la skye ba'o/_/tshhes drug pa la srid pa'o/_/tshhes bdun pa la len pa'o/_/	35	tshhes lnga ba la skye drug ba la srid bdun ba la len 
BO_T17_O2MS163914CZ190847:36	tshhes brgyad pa la sred pa'o/_/tshhes dgu pa la tshhor ba'o/_/tshhes bcu pa la reg	36	tshhes brgyad ba la sred dgu ba la tshhor chu ba la reg 
BO_T17_O2MS163914CZ190847:37	rten cing 'brel par 'byung ba'i de kho na nyid ces bya ba bzhugs	37	rten cing brel ba byung ba de kho na nyid ces byed ba bzhugs 
BO_T17_O2MS163914CZ190847:38	pa'o/_/tshhes bcu gcig pa la skye mched drug go/_/tshhes bcu gnyis pa la	38	chu gcig ba la skye mched drug chu gnyis ba la 
BO_T17_O2MS163914CZ190847:39	ming dang gzugs so/_/dpyid zla 'bring po'i tshhes gcig la ming dang gzugs so/	39	ming dang gzugs zla bring po tshhes gcig la ming dang gzugs 
BO_T17_O2MS163914CZ190847:40	tshhes gnyis pa la rnam par shes pa'o/_/tshhes gsum pa la 'du byed do/_/tshhes	40	tshhes gnyis ba la rnam ba shes gsum ba la du byed 
BO_T17_O2MS163914CZ190847:41	bzhi pa la ma rig pa'o/_/tshhes lnga pa la rga shi'o/_/tshhes drug pa la skye ba'o/_/	41	bzhi ba la ma rig lnga ba la rga drug ba la skye 
BO_T17_O2MS163914CZ190847:42	tshhes bdun pa la srid pa'o/_/tshhes brgyad pa la len pa'o/_/tshhes dgu pa la	42	tshhes bdun ba la srid brgyad ba la len dgu ba la 
BO_T17_O2MS163914CZ190847:43	sred pa'o/_/tshhes bcu pa la tshhor ba'o/_/tshhes bcu gcig pa la reg pa'o/_/	43	sred chu ba la tshhor chu gcig ba la reg 
