segmentnr	original	stemmed
BO_T02_D3245a:11a-0	@11a # // rgya gar skad du ;	rgya gar skad du 
BO_T02_D3245a:11a-1	dz'am gu l'i s'a dha nam /	dz gu l sa dha nam 
BO_T02_D3245a:11a-2	bod skad du /	bod skad du 
BO_T02_D3245a:11a-3	dug sel ma'i sgrub thabs /	dug sel ma sgrub thabs 
BO_T02_D3245a:11a-4	sngar bshad pa'i cho ga'i rim pas rang nyid kyi snying ga'i dkyil 'khor dmar por yi ge dz'am gi ye shes nges par rdzogs pa las rig pa'i mtshan du gyur ba ni dug sel ma ste /	sngar chad ba cho ga rim ba rang nyid kyi snying ga dkyil khor dmar por yi ge dz gi ye shes nges ba rdzogs ba las rig ba mtshan du gyur ba ni dug sel ma ste 
BO_T02_D3245a:11b-0	sku mdog ser mo gdengs ka bdun gyi kun nas @11b longs spyod pa 'bar bar gyur pa'i rin po che dam pas brgyan pa /	sku mdog ser mo gdeng ka bdun gyi kun nas longs spyod ba bar ba gyur ba rin po che dam ba rgyan ba 
BO_T02_D3245a:11b-1	zhal gsum spyan gsum ma /	zhal gsum spyan gsum ma 
BO_T02_D3245a:11b-2	phyag drug ma /	phyag drug ma 
BO_T02_D3245a:11b-3	rol pas bskyod pa dbu la mi bskyod pa legs par bzhugs pa gzhon nu ma'i mdun nyid kyis mchog tu 'bar bar gyur ba khro ba dang bcas pa'i bzhad pa nyid dang sbrul gyi smad ka dang ldan pa /	rol ba skyod ba dbu la mi skyod ba legs ba bzhugs ba gzhon nu ma mdun nyid kyis mchog tu bar ba gyur ba khro ba dang cha ba bzhad ba nyid dang sbrul gyi smad ka dang ldan ba 
BO_T02_D3245a:11b-4	g-yas pa'i phyag na rdo rje bsnams //	g-yas ba phyag na rdo rje snom 
BO_T02_D3245a:11b-5	gnyis pas ral gri gdengs par mdzad //	gnyis ba ral gri gdeng ba mdzad 
BO_T02_D3245a:11b-6	gsum pa gar gyi stangs kyis 'dud //	gsum ba gar gyi stangs kyis dud 
BO_T02_D3245a:11b-7	skrag mdzad mda' ni gsor bar mdzad //	skrag mdzad mda ni gsor ba mdzad 
BO_T02_D3245a:11b-8	g-yon pa sdigs mdzub zhags pa ste //	g-yon ba sdigs mdzub zhags ba ste 
BO_T02_D3245a:11b-9	gnyis pa dug gi me tog can //	gnyis ba dug gi me tog can 
BO_T02_D3245a:11b-10	gsum pa'i phyag na gzhu bsnams shing //	gsum ba phyag na gzhu snom shing 
BO_T02_D3245a:11b-11	smad ka la ni me tog ldan //	smad ka la ni me tog ldan 
BO_T02_D3245a:11b-12	padma'i gdan la bzhugs pa gser gyi mdog dang ldan zhing 'od dmar po'i dkyil 'khor las 'od zer spro bar mdzad ba /	padma gdan la bzhugs ba gser gyi mdog dang ldan zhing d dmar po dkyil khor las d zer spro ba mdzad ba 
BO_T02_D3245a:11b-13	dri ma med pa'i 'ja' tshon 'bar bas nye 'khor yongs su khyab pa /	dri ma med ba ja tshon bar ba nye khor yongs su khyab ba 
BO_T02_D3245a:11b-14	sangs rgyas rgya mtsho'i sku rnams spro bar mdzad cing rang gi phyag na zla ba dang bum pa dang ldan pas dug gis zin pa nyal ba la 'khru bar mdzad pa /	sangs rgya rgya mtsho sku rnams spro ba mdzad cing rang gi phyag na zla ba dang bum ba dang ldan ba dug gis zin ba nyal ba la khrud ba mdzad ba 
BO_T02_D3245a:11b-15	kha la yi ge dz'am gis brgyan pa ste /	kha la yi ge dz gis rgyan ba ste 
BO_T02_D3245a:11b-16	sku gsum dug sel rtag par yang //	sku gsum dug sel rtag ba yang 
BO_T02_D3245a:11b-17	dug gis zin la bsgom par bya //	dug gis zin la bsgom ba byed 
BO_T02_D3245a:11b-18	gang phyir de ltar bsgoms gyur pas //	gang phyir de ltar sgom gyur ba 
BO_T02_D3245a:11b-19	ring min byang chub sems dpa' thob //	ring min byang chub sems dpa thob 
BO_T02_D3245a:11b-20	lag pa gnyis sprul za ba'i rnam pas spyi bo nas 'gebs par byed pa /	lag ba gnyis sprul za ba rnam ba spyi bo nas gebs ba byed ba 
BO_T02_D3245a:11b-21	gdugs ltar byas pa ni dug sel ma'i phyag rgya'o //	gdugs ltar byed ba ni dug sel ma phyag rgya 
BO_T02_D3245a:11b-22	sngags bzla bar bya ste /	sngags bzla ba byed ste 
BO_T02_D3245a:11b-23	aom na ma:shar ku m'a ri ye tsur tstsha ts'a ti ts'a la ya tsu tstsha la ya sam ghatta ni m'a tt'am gi ai da biddhe aa he aom dz'a:sv'a h'a /	aom na ma:shar ku ma ri ye tsur tstsha tsa ti tsa la ya tsu tstsha la ya sam ghatta ni ma tt gi ai da biddhe aa he aom dza:sva ha 
BO_T02_D3245a:11b-24	'phags ma dug sel ma'i sgrub thabs so /	phag ma dug sel ma sgrub thabs so 
BO_T02_D3245a:11b-25	// / mkhas pa aa bha ya las dge slong tshul khrims rgyal mtshan gyis bsgyur ba'o//	mkhas ba aa bha ya las dge slong tshul khrims rgyal mtshan gyis sgyur 
