segmentnr	original	folio	stemmed
BO_K12_D0720=D1041_H0578:331a-0	@331a dkon mchog gsum la phyag 'tshal lo; ;de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sh'akya thub pa la phyag 'tshal lo //	331a	dkon(d) mchog gsum la phyag tshal lo; ;de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya shakya thub ba la phyag tshal lo 
BO_K12_D0720=D1041_H0578:331a-1	tadya th'a / ma ti ba hu lye /	331a	tadya tha ma ti ba hu lye 
BO_K12_D0720=D1041_H0578:331a-2	ta th'a ga t'a dzny'a na /	331a	ta tha ga ta dznya na 
BO_K12_D0720=D1041_H0578:331b-0	@331b ra sha ne pra dzny'a pa ta /	331b	ra sha ne pra dznya ba ta 
BO_K12_D0720=D1041_H0578:331b-1	gam bh'i re /	331b	gam bh re 
BO_K12_D0720=D1041_H0578:331b-2	bo dhi mand'a nu sa ri ni /	331b	bo dhi manda nu sa ri ni 
BO_K12_D0720=D1041_H0578:331b-3	aa bi dha /	331b	aa bi dha 
BO_K12_D0720=D1041_H0578:331b-4	ta mon dha /	331b	ta mon dha 
BO_K12_D0720=D1041_H0578:331b-5	ka ri ba dha ma ni /	331b	ka ri ba dha ma ni 
BO_K12_D0720=D1041_H0578:331b-6	dzva la dzva la /	331b	dzva la dzva la 
BO_K12_D0720=D1041_H0578:331b-7	pra dzny'a d'i pe /	331b	pra dznya d pe 
BO_K12_D0720=D1041_H0578:331b-8	me dha pa di na sarba aa dhishthe te /	331b	me dha ba di na sarba aa dhishthe te 
BO_K12_D0720=D1041_H0578:331b-9	su ru su ru /	331b	su ru su ru 
BO_K12_D0720=D1041_H0578:331b-10	dhu ru dhu ru /	331b	dhu ru dhu ru 
BO_K12_D0720=D1041_H0578:331b-11	ma dh'a a'a na ya sv'ah'a /	331b	ma dha aa na ya svaha 
BO_K12_D0720=D1041_H0578:331b-12	cho ga ni nang re zhing bzlas brjod byas na /	331b	cho ga ni nang re zhing bzlas rjod byed na 
BO_K12_D0720=D1041_H0578:331b-13	slobs skyen par 'gyur ro //	331b	slobs skyen ba gyur ro 
BO_K12_D0720=D1041_H0578:331b-14	sman bram hi snyim par bcug ste dud pa phyung gi bar du bzlas pa byas te /	331b	sman bram hi snyim ba jug ste dud ba byin gi ba du bzlas ba byed te 
BO_K12_D0720=D1041_H0578:331b-15	zos na thos pa 'dzin par 'gyur ro //	331b	zos na thos ba dzin ba gyur ro 
BO_K12_D0720=D1041_H0578:331b-16	thos pa 'dzin pa'i gzungs rdzogs so ////	331b	thos ba dzin ba gzungs rdzogs so 
