segmentnr	original	folio	stemmed
BO_K02_D0008-7_H0009-7:157a-19	sems can yongs su dag pa dang / rna ba'i rnam par shes pa yongs su dag pa 'di la gnyis su med de /	157a	sems can yongs su dag ba dang rna ba rnam ba shes ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:157a-20	gnyis su byar med so so ma yin tha mi dad do //	157a	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:157a-21	sems can yongs su dag pas sna'i rnam par shes pa yongs su dag pa /	157a	sems can yongs su dag ba sna rnam ba shes ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:157b-0	sna'i rnam par shes pa yongs @157b su dag pas sems can yongs su dag pa ste /	157b	sna rnam ba shes ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:157b-1	de ltar na /	157b	de ltar na 
BO_K02_D0008-7_H0009-7:157b-2	sems can yongs su dag pa dang / sna'i rnam par shes pa yongs su dag pa 'di la gnyis su med de /	157b	sems can yongs su dag ba dang sna rnam ba shes ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:157b-3	gnyis su byar med so so ma yin tha mi dad do; ;sems can yongs su dag pas lce'i rnam par shes pa yongs su dag pa /	157b	gnyis su byar med so so ma yin tha mi dad do; ;sems can yongs su dag ba lce rnam ba shes ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:157b-4	lce'i rnam par shes pa yongs su dag pas sems can yongs su dag pa ste /	157b	lce rnam ba shes ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:157b-5	de ltar na /	157b	de ltar na 
BO_K02_D0008-7_H0009-7:157b-6	sems can yongs su dag pa dang / lce'i rnam par shes pa yongs su dag pa 'di la gnyis su med de /	157b	sems can yongs su dag ba dang lce rnam ba shes ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:157b-7	gnyis su byar med so so ma yin tha mi dad do //	157b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:157b-8	sems can yongs su dag pas lus kyi rnam par shes pa yongs su dag pa; lus kyi rnam par shes pa yongs su dag pas sems can yongs su dag pa ste /	157b	sems can yongs su dag ba lus kyi rnam ba shes ba yongs su dag pa; lus kyi rnam ba shes ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:157b-9	de ltar na /	157b	de ltar na 
BO_K02_D0008-7_H0009-7:157b-10	sems can yongs su dag pa dang / lus kyi rnam par shes pa yongs su dag pa 'di la gnyis su med de /	157b	sems can yongs su dag ba dang lus kyi rnam ba shes ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:157b-11	gnyis su byar med so so ma yin tha mi dad do /	157b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:157b-12	sems can yongs su dag pas yid kyi rnam par shes pa yongs su dag pa /	157b	sems can yongs su dag ba yid kyi rnam ba shes ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:157b-13	yid kyi rnam par shes pa yongs su dag pas sems can yongs su dag pa ste /	157b	yid kyi rnam ba shes ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:157b-14	de ltar na /	157b	de ltar na 
BO_K02_D0008-7_H0009-7:157b-15	sems can yongs su dag pa dang / yid kyi rnam par shes pa yongs su dag pa 'di la gnyis su med de /	157b	sems can yongs su dag ba dang yid kyi rnam ba shes ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:157b-16	gnyis su byar med so so so ma yin tha mi dad do; ;sems can yongs su dag pas mig gi 'dus te reg pa yongs su dag pa /	157b	gnyis su byar med so so so ma yin tha mi dad do; ;sems can yongs su dag ba mig gi du te reg ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:157b-17	mig gi 'dus te reg pa yongs su dag pas sems can yongs su dag pa ste /	157b	mig gi du te reg ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:157b-18	de ltar na /	157b	de ltar na 
BO_K02_D0008-7_H0009-7:158a-0	sems can yongs su @158a *//	158a	sems can yongs su 
BO_K02_D0008-7_H0009-7:158a-1	dag pa dang / mig gi 'dus te reg pa yongs su dag pa 'di la gnyis su med de /	158a	dag ba dang mig gi du te reg ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:158a-2	gnyis su byar med so so ma yin tha mi dad do //	158a	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:158a-3	sems can yongs su dag pas rna ba'i 'dus te reg pa yongs su dag pa /	158a	sems can yongs su dag ba rna ba du te reg ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:158a-4	rna ba'i 'dus te reg pa yongs su dag pas sems can yongs su dag pa ste /	158a	rna ba du te reg ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:158a-5	de ltar na /	158a	de ltar na 
BO_K02_D0008-7_H0009-7:158a-6	sems can yongs su dag pa dang / rna ba'i 'dus te reg pa yongs su dag pa 'di la gnyis su med de /	158a	sems can yongs su dag ba dang rna ba du te reg ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:158a-7	gnyis su byar med so so ma yin tha mi dad do //	158a	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:158a-8	sems can yongs su dag pas sna'i 'dus te reg pa yongs su dag pa /	158a	sems can yongs su dag ba sna du te reg ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:158a-9	sna'i 'dus te reg pa yongs su dag pas sems can yongs su dag pa ste /	158a	sna du te reg ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:158a-10	de ltar na /	158a	de ltar na 
BO_K02_D0008-7_H0009-7:158a-11	sems can yongs su dag pa dang / sna'i 'dus te reg pa yongs su dag pa 'di la gnyis su med de /	158a	sems can yongs su dag ba dang sna du te reg ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:158a-12	gnyis su byar med so so ma yin tha mi dad do //	158a	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:158a-13	sems can yongs su dag pas lce'i 'dus te reg pa yongs su dag pa /	158a	sems can yongs su dag ba lce du te reg ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:158a-14	lce'i 'dus te reg pa yongs su dag pas sems can yongs su dag pa ste /	158a	lce du te reg ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:158a-15	de ltar na /	158a	de ltar na 
BO_K02_D0008-7_H0009-7:158a-16	sems can yongs su dag pa dang / lce'i 'dus te reg pa yongs su dag pa 'di la gnyis su med de /	158a	sems can yongs su dag ba dang lce du te reg ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:158a-17	gnyis su byar med so so ma yin tha mi dad do //	158a	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:158a-18	sems can yongs su dag pas lus kyi 'dus te reg pa yongs su dag pa /	158a	sems can yongs su dag ba lus kyi du te reg ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:158a-19	lus kyi 'dus te reg pa yongs su dag pas sems can yongs su dag pa ste /	158a	lus kyi du te reg ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:158a-20	de ltar na /	158a	de ltar na 
BO_K02_D0008-7_H0009-7:158b-0	sems can yongs su dag pa dang / lus kyi 'dus te reg pa yongs @158b su dag pa 'di la gnyis su med de /	158b	sems can yongs su dag ba dang lus kyi du te reg ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:158b-1	gnyis su byar med so so ma yin tha mi dad do //	158b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:158b-2	sems can yongs su dag pas yid kyi 'dus te reg pa yongs su dag pa /	158b	sems can yongs su dag ba yid kyi du te reg ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:158b-3	yid kyi 'dus te reg pa yongs su dag pas sems can yongs su dag pa ste /	158b	yid kyi du te reg ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:158b-4	de ltar na /	158b	de ltar na 
BO_K02_D0008-7_H0009-7:158b-5	sems can yongs su dag pa dang / yid kyi 'dus te reg pa yongs su dag pa 'di la gnyis su med de /	158b	sems can yongs su dag ba dang yid kyi du te reg ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:158b-6	gnyis su byar med so so ma yin tha mi dad do //	158b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:158b-7	sems can yongs su dag pas mig gi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa /	158b	sems can yongs su dag ba mig gi du te reg ba rkyen gyis tshor ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:158b-8	mig gi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pas sems can yongs su dag pa ste /	158b	mig gi du te reg ba rkyen gyis tshor ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:158b-9	de ltar na /	158b	de ltar na 
BO_K02_D0008-7_H0009-7:158b-10	sems can yongs su dag pa dang / mig gi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa 'di la gnyis su med de /	158b	sems can yongs su dag ba dang mig gi du te reg ba rkyen gyis tshor ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:158b-11	gnyis su byar med so so ma yin tha mi dad do //	158b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:158b-12	sems can yongs su dag pas rna ba'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa /	158b	sems can yongs su dag ba rna ba du te reg ba rkyen gyis tshor ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:158b-13	rna ba'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pas sems can yongs su dag pa ste /	158b	rna ba du te reg ba rkyen gyis tshor ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:158b-14	de ltar na /	158b	de ltar na 
BO_K02_D0008-7_H0009-7:158b-15	sems can yongs su dag pa dang / rna ba'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa 'di la gnyis su med de /	158b	sems can yongs su dag ba dang rna ba du te reg ba rkyen gyis tshor ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:158b-16	gnyis su byar med so so ma yin tha mi dad do //	158b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:158b-17	sems can yongs su dag pas sna'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa /	158b	sems can yongs su dag ba sna du te reg ba rkyen gyis tshor ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:159a-0	sna'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pas @159a *//	159a	sna du te reg ba rkyen gyis tshor ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:159a-1	sems can yongs su dag pa ste /	159a	sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:159a-2	de ltar na /	159a	de ltar na 
BO_K02_D0008-7_H0009-7:159a-3	sems can yongs su dag pa dang / sna'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa 'di la gnyis su med de /	159a	sems can yongs su dag ba dang sna du te reg ba rkyen gyis tshor ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:159a-4	gnyis su byar med so so ma yin tha mi dad do //	159a	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:159a-5	sems can yongs su dag pas lce'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa /	159a	sems can yongs su dag ba lce du te reg ba rkyen gyis tshor ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:159a-6	lce'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pas sems can yongs su dag pa ste /	159a	lce du te reg ba rkyen gyis tshor ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:159a-7	de ltar na /	159a	de ltar na 
BO_K02_D0008-7_H0009-7:159a-8	sems can yongs su dag pa dang / lce'i 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa 'di la gnyis su med de /	159a	sems can yongs su dag ba dang lce du te reg ba rkyen gyis tshor ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:159a-9	gnyis su byar med so so ma yin tha mi dad do //	159a	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:159a-10	sems can yongs su dag pas lus kyi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa /	159a	sems can yongs su dag ba lus kyi du te reg ba rkyen gyis tshor ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:159a-11	lus kyi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pas sems can yongs su dag pa ste /	159a	lus kyi du te reg ba rkyen gyis tshor ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:159a-12	de ltar na /	159a	de ltar na 
BO_K02_D0008-7_H0009-7:159a-13	sems can yongs su dag pa dang / lus kyi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa 'di la gnyis su med de /	159a	sems can yongs su dag ba dang lus kyi du te reg ba rkyen gyis tshor ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:159a-14	gnyis su byar med so so ma yin tha mi dad do //	159a	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:159a-15	sems can yongs su dag pas yid kyi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa /	159a	sems can yongs su dag ba yid kyi du te reg ba rkyen gyis tshor ba yongs su dag ba 
BO_K02_D0008-7_H0009-7:159a-16	yid kyi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pas sems can yongs su dag pa ste /	159a	yid kyi du te reg ba rkyen gyis tshor ba yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:159a-17	de ltar na /	159a	de ltar na 
BO_K02_D0008-7_H0009-7:159b-0	sems can yongs su dag pa dang / yid kyi 'dus te reg pa'i rkyen gyis tshor ba yongs su dag pa 'di la @159b gnyis su med de /	159b	sems can yongs su dag ba dang yid kyi du te reg ba rkyen gyis tshor ba yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:159b-1	gnyis su byar med so so ma yin tha mi dad do //	159b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:159b-2	sems can yongs su dag pas sa'i khams yongs su dag pa /	159b	sems can yongs su dag ba sa khams yongs su dag ba 
BO_K02_D0008-7_H0009-7:159b-3	sa'i khams yongs su dag pas sems can yongs su dag pa ste /	159b	sa khams yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:159b-4	de ltar na /	159b	de ltar na 
BO_K02_D0008-7_H0009-7:159b-5	sems can yongs su dag pa dang / sa'i khams yongs su dag pa 'di la gnyis su med de /	159b	sems can yongs su dag ba dang sa khams yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:159b-6	gnyis su byar med so so ma yin tha mi dad do //	159b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:159b-7	sems can yongs su dag pas chu'i khams yongs su dag pa /	159b	sems can yongs su dag ba chu khams yongs su dag ba 
BO_K02_D0008-7_H0009-7:159b-8	chu'i khams yongs su dag pas sems can yongs su dag pa ste /	159b	chu khams yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:159b-9	de ltar na /	159b	de ltar na 
BO_K02_D0008-7_H0009-7:159b-10	sems can yongs su dag pa dang / chu'i khams yongs su dag pa 'di la gnyis su med de /	159b	sems can yongs su dag ba dang chu khams yongs su dag ba di la gnyis su med de 
BO_K02_D0008-7_H0009-7:159b-11	gnyis su byar med so so ma yin tha mi dad do //	159b	gnyis su byar med so so ma yin tha mi dad do 
BO_K02_D0008-7_H0009-7:159b-12	sems can yongs su dag pas me'i khams yongs su dag pa /	159b	sems can yongs su dag ba me khams yongs su dag ba 
BO_K02_D0008-7_H0009-7:159b-13	me'i khams yongs su dag pas sems can yongs su dag pa ste /	159b	me khams yongs su dag ba sems can yongs su dag ba ste 
BO_K02_D0008-7_H0009-7:159b-14	de ltar na /	159b	de ltar na 
BO_K02_D0008-7_H0009-7:159b-15	sems can yongs su dag pa dang / me'i khams yongs su dag pa 'di la gnyis su med de /	159b	sems can yongs su dag ba dang me khams yongs su dag ba di la gnyis su med de 
