segmentnr	original	stemmed
BO_T02_D1599a:116b-0	@116b // phyir zlog 'khor lo ni /	phyir zlog khor lo ni 
BO_T02_D1599a:116b-1	rang gi lte ba'i nang du 'khor lo rtsibs drug pa bsams la /	rang gi lte ba nang du khor lo rtsibs drug ba bsams la 
BO_T02_D1599a:116b-2	rtsibs drug la sdugs /	rtsibs drug la sdugs 
BO_T02_D1599a:116b-3	aom bam ham yom hrim mom hrim hrim h'um h'um phat phat /	aom bam ham yom hrim mom hrim hrim hum hum phat phat 
BO_T02_D1599a:116b-4	ces pa rnams dgod /	ces ba rnams god 
BO_T02_D1599a:116b-5	de yang 'khor lo las mtho re tsam gyis mtho ba ru yi ge rnams bsam /	de yang khor lo las mtho re tsam gyis mtho ba ru yi ge rnams bsam 
BO_T02_D1599a:116b-6	dbus kyi lte ba la bam bsam /	dbus kyi lte ba la bam bsam 
BO_T02_D1599a:116b-7	'khor lo'i rtsibs la rang la gnod pa rnams bsams te /	khor lo rtsibs la rang la gnod ba rnams bsams te 
BO_T02_D1599a:116b-8	sngags bzlas pa ni /	sngags bzlas ba ni 
BO_T02_D1599a:117a-0	aom a'a:h'um b'a r'a h'i tsakra barti sarba @117a * //	aom aa:hum ba ra h tsakra barti sarba 
BO_T02_D1599a:117a-1	lo ki ka lo kotta ra /	lo ki ka lo kotta ra 
BO_T02_D1599a:117a-2	yantra mantra tantra sarba bi sha bi ts'u rna ma pra yo ga ti ma ma kri ta ye na ke na tsi ta /	yantra mantra tantra sarba bi sha bi tsu rna ma pra yo ga ti ma ma kri ta ye na ke na tsi ta 
BO_T02_D1599a:117a-3	kri tta ni ti na /	kri tta ni ti na 
BO_T02_D1599a:117a-4	sarba bigh'a na a'a kaddhya a'a kaddhya /	sarba bigha na aa kaddhya aa kaddhya 
BO_T02_D1599a:117a-5	tadza ya ta rdzdza ya /	tadza ya ta rdzdza ya 
BO_T02_D1599a:117a-6	grihna grihna / bha ksha ya bha ksha ya /	grihna grihna bha ksha ya bha ksha ya 
BO_T02_D1599a:117a-7	t'a sa ya t'a sa ya /	ta sa ya ta sa ya 
BO_T02_D1599a:117a-8	ha na ha na /	ha na ha na 
BO_T02_D1599a:117a-9	da ha da ha /	da ha da ha 
BO_T02_D1599a:117a-10	pa tsa pa tsa /	ba tsa ba tsa 
BO_T02_D1599a:117a-11	kshm'am kshm'am / dznyoom dznyoom /	kshm kshm dznyoom dznyoom 
BO_T02_D1599a:117a-12	ma ta ma ta /	ma ta ma ta 
BO_T02_D1599a:117a-13	bi dhvam sa ya /	bi dhvam sa ya 
BO_T02_D1599a:117a-14	bi dhvam sa ya /	bi dhvam sa ya 
BO_T02_D1599a:117a-15	sha ta sa ha sra bhu ta sarba bi ts'u rna ya h'um phat /	sha ta sa ha sra bhu ta sarba bi tsu rna ya hum phat 
BO_T02_D1599a:117a-16	aom badzra he ru ka tsakra ba rti che ge mo'i mu kham tsakshu bandha bandha /	aom badzra he ru ka tsakra ba rti che ge mo mu kham tsakshu bandha bandha 
BO_T02_D1599a:117a-17	che ge mo sh'antim ku ru h'um h'um phat phat /	che ge mo shantim ku ru hum hum phat phat 
BO_T02_D1599a:117a-18	'khor lo de 'khor bas rang gi log par rtog pa thams cad brlag par bsam mo /	khor lo de khor ba rang gi log ba rtogs ba thams cad brlag ba bsam mo 
