segmentnr	original	analyzed	translated
['BO_T02_D2377:11a-0']	@11a # // rgya gar skad du /	@11a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2377:11a-1']	b'a yu tattvam bh'a ba no pa de sha n'a ma /	b'a yu tattvam bh'a ba no pa de sha n'a ma /	Vāyutattvabhāvanopadesha-nāma
['BO_T02_D2377:11a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2377:11a-3']	rlung gi de nyid bsgom pa'i man ngag ces bya ba /	rlung gi de nyid bsgom pa'i man ngag ces bya ba /	The Instruction on the Meditation of the Reality of Wind, called The Instruction
['BO_T02_D2377:11a-4', 'BO_T02_D2377:11a-5']	bla ma rnams la phyag 'tshal lo //🔽gho ra kha ni ba lang bsrung //	bla ma rnams la phyag 'tshal lo // gho ra kha ni ba lang bsrung //	Homage to the Gurus🔽Ghora-khe is a cowherd
['BO_T02_D2377:11a-6']	ba rdzi ba lang 'tsho bar byed //	ba rdzi ba lang 'tsho bar byed //	The cowherd tends the cows
['BO_T02_D2377:11a-7']	'tsho bar byed cing gnyis med 'gyur //	'tsho bar byed cing gnyis med 'gyur //	Living and becoming non-dual
['BO_T02_D2377:11a-8']	nyi ma dang ni zla ba gnyis //	nyi ma dang ni zla ba gnyis //	The sun and moon
['BO_T02_D2377:11a-9']	ro gcig par ni 'dres par 'gyur //	ro gcig par ni 'dres par 'gyur //	Mix as one taste
['BO_T02_D2377:11a-10']	gho ra kha ni sgra gcan gyis //	gho ra kha ni sgra gcan gyis //	Ghora-khe, Rāhu
['BO_T02_D2377:11a-11']	nyi ma zos pa ngo mtshar che //	nyi ma zos pa ngo mtshar che //	Eating the sun is amazing
['BO_T02_D2377:11a-12']	gal te rgyab kyi sgal tshigs su //	gal te rgyab kyi sgal tshigs su //	If in the back of the spine
['BO_T02_D2377:11a-13']	drag tu bcings pas rnal 'byor pas //	drag tu bcings pas rnal 'byor pas //	The yogi tightly binds
['BO_T02_D2377:11a-14']	skad cig tsam gyis khams su grub //	skad cig tsam gyis khams su grub //	In an instant, the elements are accomplished
['BO_T02_D2377:11a-15']	gzhom du med cing kun nas dangs //	gzhom du med cing kun nas dangs //	Invincible and completely clear
['BO_T02_D2377:11a-16']	stong nyid dngos po rnam par gsal //	stong nyid dngos po rnam par gsal //	Emptiness manifests as things
['BO_T02_D2377:11a-17']	nyi ma dang ni zla ba gnyis //	nyi ma dang ni zla ba gnyis //	The sun and moon
['BO_T02_D2377:11a-18']	ro gcig par ni 'dres par 'gyur //	ro gcig par ni 'dres par 'gyur //	Mix as one taste
['BO_T02_D2377:11a-19']	gho ra kha ni sgra gcan gyis //	gho ra kha ni sgra gcan gyis //	Ghora-khe, Rāhu
['BO_T02_D2377:11a-20']	nyi ma zos pa ngo mtshar che //	nyi ma zos pa ngo mtshar che //	Eating the sun is amazing
['BO_T02_D2377:11a-21', 'BO_T02_D2377:11a-22']	shing bu gter du nub pa dang // pha wang gyen du 'byung bar 'gyur //🔽dga' bas bdag ni bsgrubs so zhes //	shing bu gter du nub pa dang // pha wang gyen du 'byung bar 'gyur // dga' bas bdag ni bsgrubs so zhes //	will emerge as a boulder.
['BO_T02_D2377:11a-23']	gho ra kha ni smra bar byed //	gho ra kha ni smra bar byed //	Ghorakṣa says, I have accomplished it with joy.
['BO_T02_D2377:11a-24']	nyi ma dang ni zla ba gnyis//	nyi ma dang ni zla ba gnyis//	The sun and moon
['BO_T02_D2377:11b-0']	@11b ro gcig par ni 'dres par 'gyur //	@11b ro gcig par ni 'dres par 'gyur //	will merge as one taste.
['BO_T02_D2377:11b-1']	gho ra kha ni sgra gcan gyis //	gho ra kha ni sgra gcan gyis //	Ghorakṣa says,
['BO_T02_D2377:11b-2']	nyi ma zos pa ngo mtshar che //	nyi ma zos pa ngo mtshar che //	it is amazing that Rāhu swallows the sun.
['BO_T02_D2377:11b-3']	nor bu thams cad rdo rjes 'bigs //	nor bu thams cad rdo rjes 'bigs //	All jewels are pierced by a vajra.
['BO_T02_D2377:11b-4']	gho ra kha yi rnal 'byor ni //	gho ra kha yi rnal 'byor ni //	The yoga of Ghorakṣa
['BO_T02_D2377:11b-5']	bla ma'i drin gyis grub pa yin //	bla ma'i drin gyis grub pa yin //	is accomplished by the guru's kindness.
['BO_T02_D2377:11b-6']	nyi ma dang ni zla ba gnyis //	nyi ma dang ni zla ba gnyis //	The sun and moon
['BO_T02_D2377:11b-7']	ro gcig par ni 'dres par 'gyur //	ro gcig par ni 'dres par 'gyur //	will merge as one taste.
['BO_T02_D2377:11b-8']	gho ra kha ni sgra gcan gyis //	gho ra kha ni sgra gcan gyis //	Ghorakṣa says,
['BO_T02_D2377:11b-9']	nyi ma zos pa ngo mtshar che //	nyi ma zos pa ngo mtshar che //	it is amazing that Rāhu swallows the sun.
['BO_T02_D2377:11b-10']	rlung gi de nyid bsgom pa'i man ngag ces bya ba slob dpon gho ra khas mdzad pa rdzogs so//	rlung gi de nyid bsgom pa'i man ngag ces bya ba slob dpon gho ra khas mdzad pa rdzogs so//	The esoteric instruction of meditating on the reality of wind, composed by Ācārya Ghorakṣa, is complete.
