segmentnr	original	analyzed	translated
['BO_T16_D4421-2:1b-0']	@1b # // sgrol ma la phyag 'tshal lo //	@1b # // sgrol ma la phyag 'tshal lo //	Homage to Tara!
['BO_T16_D4421-2:1b-1']	gang zhig sdig pa can gyi skye bo slu bar byed pa rnams ni nang dang phyi rol gyi dngos po sna tshogs pa 'di dag shing thog dang rdo dang tsher ma'i rno ba la sogs pa ltar rgyu med pa nyid dam mthong ba'i rgyu can nam ma mthong	gang zhig sdig pa can gyi skye bo slu bar byed pa rnams ni nang dang phyi rol gyi dngos po sna tshogs pa 'di dag shing thog dang rdo dang tsher ma'i rno ba la sogs pa ltar rgyu med pa nyid dam mthong ba'i rgyu can nam ma mthong	Those who deceive sinful people think that these various internal and external things, like the sweetness of fruit, the hardness of a stone, the sharpness of a thorn, etc., are without cause, or that they have a cause which is not seen, or that they have a cause which is seen.
['BO_T16_D4421-2:1b-2']	ba'i rgyu can yin na yang blo sngon du btang ba yin no snyam ste /	ba'i rgyu can yin na yang blo sngon du btang ba yin no snyam ste /	But they are preceded by the mind.
['BO_T16_D4421-2:1b-3']	de'i phyir yang sems can dang snod kyi 'jig rten zhes bya ba rgyas par dris so //	de'i phyir yang sems can dang snod kyi 'jig rten zhes bya ba rgyas par dris so //	Therefore, he asks in detail, What is the sentient and inanimate world?
['BO_T16_D4421-2:1b-4']	rgyu sna tshogs pa'i phyir shing thog dang rdo ba la sogs pa rnams ni sna tshogs pa nyid do //	rgyu sna tshogs pa'i phyir shing thog dang rdo ba la sogs pa rnams ni sna tshogs pa nyid do //	Because of the variety of causes, fruit, stones, etc., are various.
['BO_T16_D4421-2:1b-5']	rgyu med pa ni ma yin te shing gcig las skyes pa'i shing thog rnams la yang rgyu dang rkyen sna tshogs pa yod pa nyid de /	rgyu med pa ni ma yin te shing gcig las skyes pa'i shing thog rnams la yang rgyu dang rkyen sna tshogs pa yod pa nyid de /	They are not without cause, for even the fruit of a single tree has various causes and conditions,
['BO_T16_D4421-2:1b-6']	me tog la sogs pa tha dad pa'i phyir ro //	me tog la sogs pa tha dad pa'i phyir ro //	because the flowers, etc., are different.
['BO_T16_D4421-2:1b-7']	shing tog dang rdo ba la sogs pa sna tshogs pa rgyu med pa nyid yin na ni /	shing tog dang rdo ba la sogs pa sna tshogs pa rgyu med pa nyid yin na ni /	If fruits, stones, etc. were without a cause,
['BO_T16_D4421-2:1b-8']	thams cad rgyu med pa nyid du 'gyur ro //	thams cad rgyu med pa nyid du 'gyur ro //	everything would arise without a cause.
['BO_T16_D4421-2:1b-9']	de'i rgyu khu chu dang khrag la sogs pa mthong ba kho na yang ma yin te /	de'i rgyu khu chu dang khrag la sogs pa mthong ba kho na yang ma yin te /	But it is not that the cause of a sprout, such as seed, water, soil, etc., is not seen.
