segmentnr	original	analyzed	translated
['BO_T02_D3191:201a-0']	@201a # // rgya gar skad du /	@201a # // rgya gar skad du /	In Sanskrit:🔽Prajñāvṛddhi
['BO_T02_D3191:201a-1']	pradzny'a briddhi / bod skad du /	pradzny'a briddhi / bod skad du /	In Tibetan:
['BO_T02_D3191:201a-2']	shes rab 'phel bar byed pa /	shes rab 'phel bar byed pa /	Increasing Wisdom
['BO_T02_D3191:201a-3']	lte yul steng du legs gsal ba'i //	lte yul steng du legs gsal ba'i //	In the center, clearly visualized,
['BO_T02_D3191:201a-4']	chos 'byung dmar po'i nang du ni //	chos 'byung dmar po'i nang du ni //	within the red dharmodaya,
['BO_T02_D3191:201a-5']	rdo rje sngon po rtse lnga pa //	rdo rje sngon po rtse lnga pa //	is a blue five-pronged vajra,
['BO_T02_D3191:201a-6']	lte bar gzi brjid 'od mchog can //	lte bar gzi brjid 'od mchog can //	in the center, with supreme splendor and light,
['BO_T02_D3191:201a-7']	yi ge h'um dkar sgras bskyed pa //	yi ge h'um dkar sgras bskyed pa //	generated by the sound of the syllable hūṃ,
['BO_T02_D3191:201a-8']	mtshog ma'i mtshams su nges 'byung ba'i //	mtshog ma'i mtshams su nges 'byung ba'i //	arising at the point between the eyebrows,
['BO_T02_D3191:201a-9']	h'um yig dud khas legs bskyed pa //	h'um yig dud khas legs bskyed pa //	well-generated by the smoky-colored syllable hūṃ,
['BO_T02_D3191:201a-10']	nam mkha' khyab par blta bya ba //	nam mkha' khyab par blta bya ba //	pervading the sky,
['BO_T02_D3191:201a-11']	sgra yi 'od zer rtse mo'o //	sgra yi 'od zer rtse mo'o //	at the tip of the sound-light rays.
['BO_T02_D3191:201a-12']	shes rab 'phel ba'i cho ga /	shes rab 'phel ba'i cho ga /	The Rite for Increasing Wisdom
['BO_T02_D3191:201a-13']	aa bha ya ka ra'i zhal snga nas tshul khrims rgyal mtshan gyis bsgyur ba'o//	aa bha ya ka ra'i zhal snga nas tshul khrims rgyal mtshan gyis bsgyur ba'o//	By Abhayākaragupta, translated by Śīlendrabodhi.
