segmentnr	original	analyzed	translated
['BO_K02_D0008-6_H0009-6:219a-9', 'BO_K02_D0008-6_H0009-6:219a-10']	'das pa'ang ma yin /🔽ma 'ongs pa'ang ma yin /	'das pa'ang ma yin / ma 'ongs pa'ang ma yin /	It is not past,🔽it is not future,
['BO_K02_D0008-6_H0009-6:219a-11', 'BO_K02_D0008-6_H0009-6:219a-12']	da ltar byung ba'ang ma yin te; de dag ni /🔽mtshan ma'i tshul lam /	da ltar byung ba'ang ma yin te; de dag ni / mtshan ma'i tshul lam /	and it is not present.🔽It cannot be dedicated by way of a sign
['BO_K02_D0008-6_H0009-6:219a-13']	dmigs pa'i tshul gyis yongs su bsngo bar mi nus so //	dmigs pa'i tshul gyis yongs su bsngo bar mi nus so //	or by way of an object.
['BO_K02_D0008-6_H0009-6:219a-14']	de ci'i phyir zhe na /	de ci'i phyir zhe na /	And why?
['BO_K02_D0008-6_H0009-6:219a-15']	de dag la rang bzhin med do //	de dag la rang bzhin med do //	Because they have no intrinsic nature.
['BO_K02_D0008-6_H0009-6:219a-16', 'BO_K02_D0008-6_H0009-6:219a-17']	gang la rang bzhin med pa de dag ni /🔽dngos po med pa ste /	gang la rang bzhin med pa de dag ni / dngos po med pa ste /	Those that have no intrinsic nature🔽are non-entities.
['BO_K02_D0008-6_H0009-6:219a-18']	dngos po med pa ni /	dngos po med pa ni /	A non-entity
['BO_K02_D0008-6_H0009-6:219a-19']	dngos po med pas yongs su bsngo bar mi nus so //	dngos po med pas yongs su bsngo bar mi nus so //	cannot dedicate a non-entity.
['BO_K02_D0008-6_H0009-6:219a-20']	snying rje chen po gang dag 'dod pa'i khams dang / gzugs kyi khams dang / gzugs med pa'i khams kyi khongs su chud pa ma yin pa de ni /	snying rje chen po gang dag 'dod pa'i khams dang / gzugs kyi khams dang / gzugs med pa'i khams kyi khongs su chud pa ma yin pa de ni /	Great compassion that is not included in the desire realm, the form realm, or the formless realm
['BO_K02_D0008-6_H0009-6:219a-21', 'BO_K02_D0008-6_H0009-6:219a-22']	'das pa'ang ma yin /🔽ma 'ongs pa'ang ma yin /	'das pa'ang ma yin / ma 'ongs pa'ang ma yin /	is not past,🔽is not future,
['BO_K02_D0008-6_H0009-6:219a-23', 'BO_K02_D0008-6_H0009-6:219a-24']	da ltar byung ba'ang ma yin te /🔽de ni / mtshan ma'i tshul lam /	da ltar byung ba'ang ma yin te / de ni / mtshan ma'i tshul lam /	and is not present.🔽It cannot be dedicated by way of a sign
['BO_K02_D0008-6_H0009-6:219a-25']	dmigs pa'i tshul gyis yongs su bsngo bar mi nus so //	dmigs pa'i tshul gyis yongs su bsngo bar mi nus so //	or by way of an object.
['BO_K02_D0008-6_H0009-6:219a-26']	de ci'i phyir zhe na /	de ci'i phyir zhe na /	And why?
['BO_K02_D0008-6_H0009-6:219a-27']	de la rang bzhin med do //	de la rang bzhin med do //	Because it has no intrinsic nature.
['BO_K02_D0008-6_H0009-6:219a-28', 'BO_K02_D0008-6_H0009-6:219a-29']	gang la rang bzhin med pa de ni /🔽dngos po med pa ste /	gang la rang bzhin med pa de ni / dngos po med pa ste /	Whatever is essenceless🔽is nonexistent.
['BO_K02_D0008-6_H0009-6:219b-0']	@219b dngos po med pa ni /	@219b dngos po med pa ni /	The nonexistent
