segmentnr	original	analyzed	translated
['BO_T10_D4194:135a-0']	@135a ` // rje 'bangs dang bod btsun rnams la sbring yig bzhugs so//	@135a ` // rje 'bangs dang bod btsun rnams la sbring yig bzhugs so//	Letter to the Lords and Subjects of Tibet
['BO_T10_D4194:135a-1']	# // 'phags pa 'jam dpal la phyag 'tshal lo //	# // 'phags pa 'jam dpal la phyag 'tshal lo //	Homage to the noble Mañjuśrī.
['BO_T10_D4194:135a-2', 'BO_T10_D4194:135a-3', 'BO_T10_D4194:135a-4']	bod kyi spu rgyal mgo nag yongs kyi rje //🔽khri srong lde'u btsan aag tshom mes kyi sras //🔽rlung nam 'phrul gyi rgyal po'i dbon po yi //	bod kyi spu rgyal mgo nag yongs kyi rje // khri srong lde'u btsan aag tshom mes kyi sras // rlung nam 'phrul gyi rgyal po'i dbon po yi //	Lord of all the black-headed Tibetan subjects,🔽Son of Tri Songdetsen, the king with the flame-like moustache,🔽Nephew of the king of the wind-horse,
['BO_T10_D4194:135a-5']	srong btsan sgam po spyan ras gzigs kyi sku //	srong btsan sgam po spyan ras gzigs kyi sku //	Tri Song Detsen, the emanation of Avalokiteśvara,
['BO_T10_D4194:135a-6']	byang chub sems dpa'i sku rgyud gdud ma chad //	byang chub sems dpa'i sku rgyud gdud ma chad //	The lineage of the bodhisattva's body is unbroken.
['BO_T10_D4194:135a-7']	'gro drug nang na shes rig che ba'i mi //	'gro drug nang na shes rig che ba'i mi //	Among the six classes of beings, humans have the greatest awareness.
['BO_T10_D4194:135a-8']	dug lnga sdong po rgyud drug kun gyi gzhi //	dug lnga sdong po rgyud drug kun gyi gzhi //	The five poisons are the trunk of the tree, the basis of all six classes.
['BO_T10_D4194:135a-9']	khri rje thog btsan man chad brgyud ma yi //	khri rje thog btsan man chad brgyud ma yi //	From Trije Tokzän on down, the lineage
['BO_T10_D4194:135a-10']	dge bcu thang khrims btsugs nas dul bar mdzad //	dge bcu thang khrims btsugs nas dul bar mdzad //	Established the ten virtues and the law of the land, taming [the people].
['BO_T10_D4194:135a-11']	rigs kyi sprul pa khri srong lde'u btsan gyis //	rigs kyi sprul pa khri srong lde'u btsan gyis //	The emanation of the family, Tri Songdetsen,
['BO_T10_D4194:135a-12']	'gro ba'i mun pa'i skar khung dbye slad du //	'gro ba'i mun pa'i skar khung dbye slad du //	In order to open the window of light for beings,
['BO_T10_D4194:135a-13']	rgya gar yul gyi rdo rje gdan stengs su //	rgya gar yul gyi rdo rje gdan stengs su //	In the land of India, on the seat of Vajra,
['BO_T10_D4194:135a-14']	sde snod gsum po sh'akya thub pa sa gsungs //	sde snod gsum po sh'akya thub pa sa gsungs //	The Tripiṭaka master Śākyamuni taught the three piṭakas.
['BO_T10_D4194:135a-15']	kun dga' bo la sogs pa'i 'khor rnams smin //	kun dga' bo la sogs pa'i 'khor rnams smin //	The retinue, such as Ananda, will be ripened.
['BO_T10_D4194:135a-16']	'dzam bu'i gling gi snying po'i dbus su gyur //	'dzam bu'i gling gi snying po'i dbus su gyur //	In the center of the heart of Jambudvipa,
['BO_T10_D4194:135a-17']	bsod nams che ba'i mkhas pa grangs kyis smin //	bsod nams che ba'i mkhas pa grangs kyis smin //	The wise ones with great merit will be ripened by number.
['BO_T10_D4194:135a-18']	de gsan thugs kyi rus pa bcas nas ni //	de gsan thugs kyi rus pa bcas nas ni //	Having heard that, with the bone of the mind,
['BO_T10_D4194:135a-19']	bsod nams chung ba'i rgyal khams smin bya'i phyir //	bsod nams chung ba'i rgyal khams smin bya'i phyir //	In order to ripen the kingdom of little merit,
['BO_T10_D4194:135b-0']	'phags pa'i rigs can ma lus kun btsal @135b te ;	'phags pa'i rigs can ma lus kun btsal @135b te ;	All the noble ones will be sought out.🔽Vairotsana, Kawa Paltseg,
['BO_T10_D4194:135b-1']	bee ro tsa na ska ba dpal brtsegs dang // klu yi rgyal mtshan ye shes sde dang ni //	bee ro tsa na ska ba dpal brtsegs dang // klu yi rgyal mtshan ye shes sde dang ni //	and the naga's victory banner, Yeshe De,
['BO_T10_D4194:135b-2']	ae ra aa ro manydzu la sogs la //	ae ra aa ro manydzu la sogs la //	and Evara Manjushri, and so forth,
['BO_T10_D4194:135b-3']	nor gyi dam pa gser dngul dbyig bskur nas //	nor gyi dam pa gser dngul dbyig bskur nas //	Having given them the best of wealth, gold, silver, and jewels,
['BO_T10_D4194:135b-4']	rgya gar yul gyi dam chos len du brdzangs //	rgya gar yul gyi dam chos len du brdzangs //	They were sent to the holy Dharma of India.
['BO_T10_D4194:135b-5']	bod kyi mun rum nag po'i skar khung phye /	bod kyi mun rum nag po'i skar khung phye /	The black darkness of Tibet was opened up.🔽The dominion of the kingdom reached the sky.
['BO_T10_D4194:135b-6']	srid kyi chab srid mnga' thang dgung la reg / buddha gu hya bdag dngos glo ba dga' //	srid kyi chab srid mnga' thang dgung la reg / buddha gu hya bdag dngos glo ba dga' //	I, Buddhaguhya, am truly happy.
['BO_T10_D4194:135b-7']	chab srid yo ba kun gyi gzhung srong zhing //	chab srid yo ba kun gyi gzhung srong zhing //	All the crooked politics will be straightened out.
['BO_T10_D4194:135b-8']	sprul pa'i rgyud ma chad pa'i nang na lde //	sprul pa'i rgyud ma chad pa'i nang na lde //	In the midst of the unbroken lineage of emanations,🔽there is harmony.
['BO_T10_D4194:135b-9']	khri srong lde'u btsan mnga' bdag zhal snga nas //	khri srong lde'u btsan mnga' bdag zhal snga nas //	and the sovereign lord Trisong Detsen,
['BO_T10_D4194:135b-10']	mi chos lha chos mnga' thang rtse ru chibs //	mi chos lha chos mnga' thang rtse ru chibs //	The human and divine laws have reached their peak.
['BO_T10_D4194:135b-11']	rin chen 'bar ba'i sku yi phung po la ;	rin chen 'bar ba'i sku yi phung po la ;	In the body of the blazing jewel,🔽without being afflicted by the great illness of wind, bile, and phlegm combined,
['BO_T10_D4194:135b-12', 'BO_T10_D4194:135b-13']	/ rlung mkhris bad kan 'dus pa'i nad chen dang // stong phrag brgyad cu'i bgegs kyis ma btsal bar //🔽'jam dpal dang ni mu ri ta la khums /	/ rlung mkhris bad kan 'dus pa'i nad chen dang // stong phrag brgyad cu'i bgegs kyis ma btsal bar // 'jam dpal dang ni mu ri ta la khums /	or by the obstacles of the eighty-four thousand,🔽 you have been born in the land of Tibet.
['BO_T10_D4194:135b-14']	yas kyi sa nas bdag 'dra spyan 'dren pa //	yas kyi sa nas bdag 'dra spyan 'dren pa //	 The two messengers said, We have come to invite you from above.
['BO_T10_D4194:135b-15']	sku mnyel lags te bdag la dbang ma mchis //	sku mnyel lags te bdag la dbang ma mchis //	We are tired, and we have no power.
['BO_T10_D4194:135b-16']	'phags pa 'jam dpa' zhal nas bod yul du //	'phags pa 'jam dpa' zhal nas bod yul du //	 The noble Manjushri said, If you go to Tibet,
