segmentnr	original	analyzed	translated
['BO_T02_D3737:73a-0']	@73a * // bgegs kyi rgyal po'i sgrub thabs bzhugs /	@73a * // bgegs kyi rgyal po'i sgrub thabs bzhugs /	The Sādhana of the King of Obstacles
['BO_T02_D3737:73a-1']	# // dpal rdo rje 'dzin pa la phyag 'tshal lo //	# // dpal rdo rje 'dzin pa la phyag 'tshal lo //	Homage to glorious Vajradhara.
['BO_T02_D3737:73a-2']	bgegs kyi rgyal po'i sgrub thabs ni //	bgegs kyi rgyal po'i sgrub thabs ni //	The sādhana of the King of Obstacles
['BO_T02_D3737:73a-3']	lha mo skal ba bzang mo nyon //	lha mo skal ba bzang mo nyon //	is taught for the sake of the goddess Bhadra.
['BO_T02_D3737:73a-4']	ma mo'i khyi ma dang nyams dga' bar //	ma mo'i khyi ma dang nyams dga' bar //	In a place pleasing to the mātṛkā and dogs,
['BO_T02_D3737:73a-5']	bsgom pa bzang po bya ba nyid //	bsgom pa bzang po bya ba nyid //	one should perform the excellent meditation.
['BO_T02_D3737:73a-6']	'bar ba'i bris skur dmigs nas ni //	'bar ba'i bris skur dmigs nas ni //	Having visualized the blazing painting,
['BO_T02_D3737:73a-7']	sngar mchod blo gros ldan pa yin //	sngar mchod blo gros ldan pa yin //	one who is wise should make offerings beforehand.
['BO_T02_D3737:73a-8']	gar stabs 'gying bas stan gnas pa //	gar stabs 'gying bas stan gnas pa //	Seated on a seat with swaying dance movements,
['BO_T02_D3737:73a-9']	sku mdog dmar po 'od zer dmar //	sku mdog dmar po 'od zer dmar //	red-colored, with red light-rays,
['BO_T02_D3737:73a-10']	zhal gcig pa la spyan gsum pa //	zhal gcig pa la spyan gsum pa //	with one face and three eyes,
['BO_T02_D3737:73a-11']	ral pa'i cod pa na dag gis brgyan //	ral pa'i cod pa na dag gis brgyan //	adorned with a crown of dreadlocks,
['BO_T02_D3737:73a-12']	dmar po 'bar 'khyil 'jigs pa ste//	dmar po 'bar 'khyil 'jigs pa ste//	red, blazing and swirling, frightening,
['BO_T02_D3737:73a-13', 'BO_T02_D3737:73a-14']	mche ba gtsigs pa yang dag bri //🔽dgra sta gtun shing nyid dang ni //	mche ba gtsigs pa yang dag bri // dgra sta gtun shing nyid dang ni //	one should draw him with bared fangs.🔽An axe, a pestle,
['BO_T02_D3737:73a-15']	de bzhin du yang mda' gzhu nyid //	de bzhin du yang mda' gzhu nyid //	and likewise a bow and arrow,🔽a khaṭvāṅga, a goad,🔽a skull-cup filled with blood,
['BO_T02_D3737:73a-16']	kha t'am ga dang lcags kyu dang // khrag gis gang ba'i thod pa dang // rdo rje ral gri de bzhin gzhan //	kha t'am ga dang lcags kyu dang // khrag gis gang ba'i thod pa dang // rdo rje ral gri de bzhin gzhan //	a vajra, a sword, and another
['BO_T02_D3737:73a-17']	sha chen thod pa 'dzin pa dang // phub chung ba dang rtse gsum dang // 'phang mdung dang ni bcu gnyis so //	sha chen thod pa 'dzin pa dang // phub chung ba dang rtse gsum dang // 'phang mdung dang ni bcu gnyis so //	a spear, and a javelin.
['BO_T02_D3737:73a-18']	aom ga: ga: siddhi siddhi /	aom ga: ga: siddhi siddhi /	Oṃ ga ga siddhi siddhi
['BO_T02_D3737:73a-19']	sarba aartha ye bra s'a dha ya h'um h'um dzdza: sv'a h'a /	sarba aartha ye bra s'a dha ya h'um h'um dzdza: sv'a h'a /	sarva artha ye prasādhaya hūṃ hūṃ jjaḥ svāhā.
['BO_T02_D3737:73a-20']	dgug pa'i sngags so //	dgug pa'i sngags so //	This is the mantra for summoning.
['BO_T02_D3737:73a-21']	aom a'u:h'um sv'am h'a /	aom a'u:h'um sv'am h'a /	Oṃ āḥ hūṃ svāhā.
['BO_T02_D3737:73a-22']	bzlas pa'i sngags so //	bzlas pa'i sngags so //	This is the mantra for recitation.
['BO_T02_D3737:73a-23']	stong phrag brgya yis 'grub 'gyur bas //	stong phrag brgya yis 'grub 'gyur bas //	One will be successful with a hundred thousand recitations.
['BO_T02_D3737:73a-24']	phyi nas las ni yang dag brtsam //	phyi nas las ni yang dag brtsam //	Then one should commence the rite.
['BO_T02_D3737:73a-25']	lan cig yongs bzlas thig le bya //	lan cig yongs bzlas thig le bya //	One should make a bindu with the mantra recited once.
['BO_T02_D3737:73a-26']	sngags bskal bzang mthong na dga' //	sngags bskal bzang mthong na dga' //	The mantra is delightful to see in the good eon.
['BO_T02_D3737:73a-27']	rgyal po'i sgo ru ches mchod cing //	rgyal po'i sgo ru ches mchod cing //	One is greatly honored at the king's gate
['BO_T02_D3737:73a-28']	dgra rnams thams cad 'jigs par byed //	dgra rnams thams cad 'jigs par byed //	and all enemies are terrified.
['BO_T02_D3737:73a-29']	bgegs rnams nye bar skrod byed yin //	bgegs rnams nye bar skrod byed yin //	It wards off obstacles
['BO_T02_D3737:73a-30']	'dod pa kun gyi 'bras ster bar //	'dod pa kun gyi 'bras ster bar //	and bestows the fruit of all desires.
['BO_T02_D3737:73a-31']	the tshom med pa nyid du 'gyur //	the tshom med pa nyid du 'gyur //	There is no doubt about it.
['BO_T02_D3737:73a-32']	de lta'i tshogs sgrub pa nyid //	de lta'i tshogs sgrub pa nyid //	Thus, this is the very accomplishment of the assembly.
['BO_T02_D3737:73a-33']	ma mo rnams ni sgrub pa'i mchog /	ma mo rnams ni sgrub pa'i mchog /	It is the supreme accomplishment of the mātṛkās.
['BO_T02_D3737:73a-34']	de dbus khro bo chen po ni //	de dbus khro bo chen po ni //	In the center of that, the great wrathful one,
['BO_T02_D3737:73a-35']	zhal gcig pa la phyag bzhin pa //	zhal gcig pa la phyag bzhin pa //	He has one face and four arms.
['BO_T02_D3737:73a-36']	zhal ni mche ba cung zad gtsigs //	zhal ni mche ba cung zad gtsigs //	His face is slightly bared with fangs.
['BO_T02_D3737:73a-37']	khros bcas zhal ni bzhad pa dang // sku mdog sngon po 'jigs chen po //	khros bcas zhal ni bzhad pa dang // sku mdog sngon po 'jigs chen po //	He has a wrathful face with a smile, and a great fearsome blue body.
['BO_T02_D3737:73a-38']	thod pa'i phreng bas rnam par brgyan //	thod pa'i phreng bas rnam par brgyan //	He is adorned with a garland of skulls.
['BO_T02_D3737:73a-39']	yi dags zhon zhing nyi mar gnas //	yi dags zhon zhing nyi mar gnas //	He rides a ghost and abides in the sun.
['BO_T02_D3737:73b-0']	gar stabs su ma cu 'jigs @73b par mdzad //	gar stabs su ma cu 'jigs @73b par mdzad //	He performs a dance with a hundred terrifying aspects.
['BO_T02_D3737:73b-1']	stag gi pags pa'i gos 'dzin cing //	stag gi pags pa'i gos 'dzin cing //	He wears a tiger-skin skirt.
['BO_T02_D3737:73b-2']	spyan gsum bzang po'i gzugs can te //	spyan gsum bzang po'i gzugs can te //	He has a beautiful form with three eyes.
['BO_T02_D3737:73b-3']	ba dan gsum par rdo rje dang // thod pa dang ni mtshan mo 'dzin //	ba dan gsum par rdo rje dang // thod pa dang ni mtshan mo 'dzin //	He holds a vajra, skull-cup, and night-time in the three banners.
['BO_T02_D3737:73b-4']	g-yas dang g-yon gyi phrag dag na //	g-yas dang g-yon gyi phrag dag na //	On his right and left shoulders
['BO_T02_D3737:73b-5']	de bzhin mda' dang gzhu nyid do //	de bzhin mda' dang gzhu nyid do //	are an arrow and a bow, respectively.
['BO_T02_D3737:73b-6']	sgrub thabs 'di rgyud rdo rje mkha' 'gro las phung ba'o//	sgrub thabs 'di rgyud rdo rje mkha' 'gro las phung ba'o//	This sādhana is based on the Vajradāka Tantra.
