segmentnr	original	analyzed	translated
['BO_T01_D1170:246b-0']	@246b # // rgya gar skad du /	@246b # // rgya gar skad du /	In Sanskrit:
['BO_T01_D1170:246b-1']	yo ga tsa tu ra de wa sto tra n'a ma /	yo ga tsa tu ra de wa sto tra n'a ma /	Yogacaturdevastotra-nama
['BO_T01_D1170:246b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T01_D1170:246b-3']	sbyor ba bzhi'i lha la bstod pa zhes bya ba /	sbyor ba bzhi'i lha la bstod pa zhes bya ba /	Praise to the Four Conjoined Deities
['BO_T01_D1170:246b-4']	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa la phyag 'tshal lo //	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa la phyag 'tshal lo //	Homage to the Blessed Perfection of Wisdom!
['BO_T01_D1170:246b-5']	sten mtshon seng ge'i khri stengs na //	sten mtshon seng ge'i khri stengs na //	On a lion throne, the symbol of the teachings,
['BO_T01_D1170:246b-6']	sku drang dgongs pa shin tu gzhan //	sku drang dgongs pa shin tu gzhan //	Your body upright, your intention utterly transcendent,
['BO_T01_D1170:246b-7', 'BO_T01_D1170:246b-8']	rdo rje skyil krung der bzhugs nas //🔽gar du ting 'dzin yongs 'du ba'i //	rdo rje skyil krung der bzhugs nas // gar du ting 'dzin yongs 'du ba'i //	Seated there in vajra posture,🔽In whatever direction you enter into meditative absorption,
['BO_T01_D1170:246b-9']	ting 'dzin rgyal po zhes bgyi la //	ting 'dzin rgyal po zhes bgyi la //	The meditative absorption known as the king of meditative absorptions,
['BO_T01_D1170:246b-10']	mnyam par gzhag cing dgongs mkhyen pa'i //	mnyam par gzhag cing dgongs mkhyen pa'i //	In equipoise, with your mind of omniscience,
['BO_T01_D1170:246b-11']	de bzhengs 'phrul gyi spyan gyis ni //	de bzhengs 'phrul gyi spyan gyis ni //	Rising, with your miraculous eyes
['BO_T01_D1170:246b-12']	sangs rgyas zhing gzigs khyod la 'dud //	sangs rgyas zhing gzigs khyod la 'dud //	You behold the buddha realms—to you I bow!
['BO_T01_D1170:246b-13']	sku gnas nyi shu rtsa gnyis nas //	sku gnas nyi shu rtsa gnyis nas //	From your twenty-two major body parts
['BO_T01_D1170:246b-14']	'od zer bye ba khrag khrig ni //	'od zer bye ba khrag khrig ni //	Billions of light rays
['BO_T01_D1170:246b-15']	brgya stong drug cu drug cu ni //	brgya stong drug cu drug cu ni //	In sets of sixty-four
['BO_T01_D1170:246b-16']	'byin pa'i sku de la phyag 'tshal //	'byin pa'i sku de la phyag 'tshal //	Stream forth—to that body I pay homage!
['BO_T01_D1170:246b-17']	mi mjed phyogs bcu'i 'jig rten du //	mi mjed phyogs bcu'i 'jig rten du //	In the ten directions of the world of Patient Endurance
['BO_T01_D1170:246b-18']	'od kyi snang bas khyab byed pa //	'od kyi snang bas khyab byed pa //	Your radiance pervades with light
['BO_T01_D1170:246b-19']	'od des reg pa'i sems can rnams //	'od des reg pa'i sems can rnams //	The sentient beings touched by that light
['BO_T01_D1170:246b-20']	rdzogs pa'i byang chub nges gyur pa'i //	rdzogs pa'i byang chub nges gyur pa'i //	Are certain to attain perfect enlightenment.
