segmentnr	original	analyzed	translated
['BO_T02_D2423:38b-0']	@38b # // rgya gar skad du /	@38b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2423:38b-1']	sukshma yo gam n'a ma /	sukshma yo gam n'a ma /	Sukṣmayogama
['BO_T02_D2423:38b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2423:38b-3']	phra ba'i rnal 'byor zhes bya ba /	phra ba'i rnal 'byor zhes bya ba /	The Subtle Yoga
['BO_T02_D2423:38b-4']	dpal gshin rje'i gshed la phyag 'tshal lo //	dpal gshin rje'i gshed la phyag 'tshal lo //	Homage to glorious Yamāntaka.
['BO_T02_D2423:38b-5']	khyim du khyim bdag rnal 'byor pa //	khyim du khyim bdag rnal 'byor pa //	The householder yogi
['BO_T02_D2423:38b-6']	gsang 'khyud gnyis med bsgom par bya //	gsang 'khyud gnyis med bsgom par bya //	should meditate on the embrace of the secret nonduality.
['BO_T02_D2423:38b-7']	'jigs pa can gyi rnam rtog 'di //	'jigs pa can gyi rnam rtog 'di //	This fearsome conceptualization
['BO_T02_D2423:38b-8']	khyod kyis 'di kun sba bar gyis //	khyod kyis 'di kun sba bar gyis //	you should conceal all of this.
['BO_T02_D2423:38b-9']	tshad kyang gzung du med pa la //	tshad kyang gzung du med pa la //	Even the measure is ungraspable
['BO_T02_D2423:38b-10']	de yi rigs kyang rtogs pa med //	de yi rigs kyang rtogs pa med //	and its type is not realized.
['BO_T02_D2423:38b-11']	sa mu dra yi dge sbyong ni //	sa mu dra yi dge sbyong ni //	The śramaṇa of the samādhi
['BO_T02_D2423:38b-12']	sa gsum grags pas khyab par 'gyur //	sa gsum grags pas khyab par 'gyur //	will pervade the three worlds with fame.
['BO_T02_D2423:38b-13']	bdag nyid myos pa'i cha lugs kyis //	bdag nyid myos pa'i cha lugs kyis //	With the attire of one's own intoxication
['BO_T02_D2423:38b-14']	dug lnga khrus shing dag par 'gyur //	dug lnga khrus shing dag par 'gyur //	the five poisons will be washed and purified.
['BO_T02_D2423:38b-15']	'jigs pa can gyi rnam rtog 'di //	'jigs pa can gyi rnam rtog 'di //	This fearsome conceptualization
['BO_T02_D2423:38b-16']	nang du mnan nas bsad par gyis //	nang du mnan nas bsad par gyis //	should be suppressed and killed from within.
['BO_T02_D2423:38b-17']	rigs kyi nga rgyal spang byas nas //	rigs kyi nga rgyal spang byas nas //	Having abandoned the pride of type
['BO_T02_D2423:38b-18']	dge slong bdag gis smras pa yin //	dge slong bdag gis smras pa yin //	I, the bhikṣu, have spoken.
['BO_T02_D2423:38b-19']	dbang po sna tshogs mthong 'gyur kyang //	dbang po sna tshogs mthong 'gyur kyang //	Although various sense faculties will be seen
['BO_T02_D2423:38b-20']	dus kyi pho nyas dran pa yis //	dus kyi pho nyas dran pa yis //	the messenger of time will be remembered.
['BO_T02_D2423:38b-21']	ci phyir bdag nyid 'gro 'ong byed //	ci phyir bdag nyid 'gro 'ong byed //	Why should I go and come?
['BO_T02_D2423:38b-22']	mtha' gnyis bral na don rnams grub //	mtha' gnyis bral na don rnams grub //	When free from the two extremes, the aims are accomplished.
['BO_T02_D2423:38b-23']	'jigs pa can gyi rnam rtog 'di //	'jigs pa can gyi rnam rtog 'di //	This fearsome conceptualization
['BO_T02_D2423:38b-24']	sems 'di mnan nas spang bar gyis //	sems 'di mnan nas spang bar gyis //	should be suppressed and abandoned.
['BO_T02_D2423:38b-25']	rnal 'byor rnam rtog gcod pa yis //	rnal 'byor rnam rtog gcod pa yis //	The yogi/nī who severs conceptualization
['BO_T02_D2423:38b-26']	sa mu dra dag dngos med 'gyur //	sa mu dra dag dngos med 'gyur //	will become free from the reality of the samādhis.
['BO_T02_D2423:38b-27']	phra ba'i rnal 'byor bsgom pa yis //	phra ba'i rnal 'byor bsgom pa yis //	By cultivating the subtle yoga,
['BO_T02_D2423:38b-28']	bdag nyid gnyis med grub pa thob //	bdag nyid gnyis med grub pa thob //	one attains the accomplishment of nondual self.
['BO_T02_D2423:38b-29']	phra ba'i rnal 'byor gyi nyams len zhes bya ba slob dpon sa mu dras mdzad pa rdzogs so//	phra ba'i rnal 'byor gyi nyams len zhes bya ba slob dpon sa mu dras mdzad pa rdzogs so//	The practice of the subtle yoga, composed by Ācārya Samudra, is complete.
