segmentnr	original	analyzed	translated
['BO_T02_D3563:195b-0']	@195b # // ku ru kulle la phyag 'tshal lo //	@195b # // ku ru kulle la phyag 'tshal lo //	Homage to Kurukulla.
['BO_T02_D3563:195b-1']	rang nyid ku ru kuller bsgom //	rang nyid ku ru kuller bsgom //	Visualize yourself as Kurukulla.
['BO_T02_D3563:195b-2']	sgrol ma las byung mtsho skyes ma //	sgrol ma las byung mtsho skyes ma //	Born from Tara, the Lake-born One,
['BO_T02_D3563:195b-3']	bsgrub bya nang du gzhug byas nas //	bsgrub bya nang du gzhug byas nas //	having caused the victim to enter within,
['BO_T02_D3563:195b-4']	'dod pas myos par bsgom par bya //	'dod pas myos par bsgom par bya //	meditate on him as being intoxicated with desire.
['BO_T02_D3563:195b-5']	ye shes sems dpa'i chu skyes las //	ye shes sems dpa'i chu skyes las //	On the lotus of the Knowledge Being
['BO_T02_D3563:195b-6']	dmar 'dzin de yi spyi bor bsam //	dmar 'dzin de yi spyi bor bsam //	imagine him above, holding red.
['BO_T02_D3563:195b-7']	zhag bdun thun mtshams gsum bsgom na //	zhag bdun thun mtshams gsum bsgom na //	If you meditate for seven days in three sessions,
['BO_T02_D3563:195b-8']	de ni ltung bar byed par 'gyur //	de ni ltung bar byed par 'gyur //	he will fall under your control.
['BO_T02_D3563:195b-9']	ku ru kulle'i dbang du byed pa'i man ngag go//	ku ru kulle'i dbang du byed pa'i man ngag go//	The esoteric instruction for bringing Kurukulla under your control.
