segmentnr	original	analyzed	translated
['BO_T02_D3338:28a-0']	@28a # // rgya gar skad du /	@28a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3338:28a-1']	kha di ra ba na t'a r'a s'a dha nam /	kha di ra ba na t'a r'a s'a dha nam /	Khadiravanatārā-sādhana
['BO_T02_D3338:28a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3338:28a-3']	seng ldeng nags kyi sgrol ma zhes bya ba'i sgrub thabs /	seng ldeng nags kyi sgrol ma zhes bya ba'i sgrub thabs /	Seng lding nags kyi sgrol ma zhes bya ba'i sgrub thabs
['BO_T02_D3338:28a-4']	bcom ldan 'das sgrol ma la phyag 'tshal lo //	bcom ldan 'das sgrol ma la phyag 'tshal lo //	Homage to the Blessed Tārā.
['BO_T02_D3338:28a-5']	sngon du bstan pa'i cho gas sdig pa bshags pa la sogs pa byas pa'i rjes la stong pa nyid du byas la /	sngon du bstan pa'i cho gas sdig pa bshags pa la sogs pa byas pa'i rjes la stong pa nyid du byas la /	Having previously performed the rites of confession of faults and so forth, one should make [the mind] into emptiness.
['BO_T02_D3338:28a-6']	de la sngon gyi gnas su padma dang zla ba la /	de la sngon gyi gnas su padma dang zla ba la /	Upon that, in one's former abode, on a lotus and moon,
['BO_T02_D3338:28a-7']	t'am gi sa bon yongs su gyur pa las autpa la lte bar t'am gis mtshan pa'o //	t'am gi sa bon yongs su gyur pa las autpa la lte bar t'am gis mtshan pa'o //	is a tāṃ seed syllable, which transforms into a blue utpala marked with a tāṃ in the center.
['BO_T02_D3338:28a-8']	de yongs su gyur pa las bdag nyid sgrol ma ljang gu don yod grub pa'i dbu rgyan can /	de yongs su gyur pa las bdag nyid sgrol ma ljang gu don yod grub pa'i dbu rgyan can /	That completely transforms into oneself as green Tārā, with a crown of Amoghasiddhi,
['BO_T02_D3338:28a-9']	mchog sbyin dang autpa la g-yas dang g-yon pa'i phyag na'o //	mchog sbyin dang autpa la g-yas dang g-yon pa'i phyag na'o //	granting boons and holding an utpala in the right and left hands.
['BO_T02_D3338:28a-10']	mya ngan med pa'i shing gi 'od zer can dang / ral gcig ma gnyis g-yas dang g-yon gyi phyogs kyi cha na gnas pa ste /	mya ngan med pa'i shing gi 'od zer can dang / ral gcig ma gnyis g-yas dang g-yon gyi phyogs kyi cha na gnas pa ste /	The two, Utpala-pāṇi and Ekajaṭī, are located in the right and left corners.
['BO_T02_D3338:28a-11']	mdzes pa'i gzhon nu ma rgyan gyis brgyan ma /	mdzes pa'i gzhon nu ma rgyan gyis brgyan ma /	a beautiful young woman adorned with ornaments,
['BO_T02_D3338:28a-12']	seng ldeng gi nags su sna tshogs pa'i sems can gyi don byed par bsams la /	seng ldeng gi nags su sna tshogs pa'i sems can gyi don byed par bsams la /	and imagine that you are working for the welfare of various beings in the forest of Khadira.
['BO_T02_D3338:28a-13']	ye shes sems ma dang gcig tu byas te /	ye shes sems ma dang gcig tu byas te /	Then, having made the wisdom-being and the pledge-being into one,
['BO_T02_D3338:28a-14']	aom t'a re tutt'a re tu re sv'a h'a /	aom t'a re tutt'a re tu re sv'a h'a /	recite the mantra, “Oṃ tāre tuttāre ture svāhā.”
['BO_T02_D3338:28a-15', 'BO_T02_D3338:28a-16']	zhes bya ba'i sngags kyi bzlas pa byas la de nyid kyi yid kyis ji ltar bde bas gnas par bya'o //🔽seng ldeng nags kyi sgrol ma'i sgrub thabs rdzogs pa'i sangs rgyas kyis gsungs pa rdzogs so //	zhes bya ba'i sngags kyi bzlas pa byas la de nyid kyi yid kyis ji ltar bde bas gnas par bya'o // seng ldeng nags kyi sgrol ma'i sgrub thabs rdzogs pa'i sangs rgyas kyis gsungs pa rdzogs so //	Then, with that very mind, remain in whatever way is comfortable.🔽The sādhana of Khadira Forest Tārā, taught by the perfect Buddha, is complete.
['BO_T02_D3338:28a-17']	pandi ta don yod rdo rje dang lo ts'a ba dge slong khams pa ba ris bsgyur ba'o//	pandi ta don yod rdo rje dang lo ts'a ba dge slong khams pa ba ris bsgyur ba'o//	It was translated by the paṇḍita Amoghavajra and the translator-monk Khams pa ba Rin chen chos.
