segmentnr	original	analyzed	translated
['BO_K12_D0611=D0143=D0918_H0600:457a-0']	@457a rgya gar skad du /	@457a rgya gar skad du /	In Sanskrit:
['BO_K12_D0611=D0143=D0918_H0600:457a-1']	g'a th'a dvi ya dh'a ra n'i /	g'a th'a dvi ya dh'a ra n'i /	Gāthadvayadhāraṇī
['BO_K12_D0611=D0143=D0918_H0600:457a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_K12_D0611=D0143=D0918_H0600:457a-3']	tshigs su bcad pa gnyis pa'i gzungs /	tshigs su bcad pa gnyis pa'i gzungs /	The Dhāraṇī of the Two Verses🔽Homage to youthful Mañjuśrī.
['BO_K12_D0611=D0143=D0918_H0600:457a-4']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo; ;sangs rgyas dang ni chos la brnyas pa dang // le lo dang ni cung zad chog par 'dzin //	'jam dpal gzhon nur gyur pa la phyag 'tshal lo; ;sangs rgyas dang ni chos la brnyas pa dang // le lo dang ni cung zad chog par 'dzin //	Despising the Buddha and the Dharma, laziness, and being content with a little,🔽Attachment, engaging in pride,
['BO_K12_D0611=D0143=D0918_H0600:457a-5']	'dod chags dang ni nga rgyal spyod pa dang // 'gyod pa dang ni ma nges spyod pa rnams //	'dod chags dang ni nga rgyal spyod pa dang // 'gyod pa dang ni ma nges spyod pa rnams //	Regret, and engaging in uncertainty—
['BO_K12_D0611=D0143=D0918_H0600:457a-6']	sems can rnams kyi sgrib par gyur pa ste //	sems can rnams kyi sgrib par gyur pa ste //	These are the obscurations of sentient beings.
['BO_K12_D0611=D0143=D0918_H0600:457a-7', 'BO_K12_D0611=D0143=D0918_H0600:457a-8']	de yi gnyen por theg pa mchog bstan pa //🔽de yis bar du gcod pa de dag gi /	de yi gnyen por theg pa mchog bstan pa // de yis bar du gcod pa de dag gi /	The supreme vehicle is taught as their antidote.🔽By that, all the faults
['BO_K12_D0611=D0143=D0918_H0600:457a-9']	nyes pa thams cad rab tu spong bar 'gyur //	nyes pa thams cad rab tu spong bar 'gyur //	Of those obstacles will be completely eliminated.
['BO_K12_D0611=D0143=D0918_H0600:457b-0', 'BO_K12_D0611=D0143=D0918_H0600:457b-1']	@457b tadya tha /🔽aom badzra pra k'a ra /	@457b tadya tha / aom badzra pra k'a ra /	Tadyathā:🔽Oṃ vajra prakāra
['BO_K12_D0611=D0143=D0918_H0600:457b-2']	badzra tsa kra /	badzra tsa kra /	Vajra cakra
['BO_K12_D0611=D0143=D0918_H0600:457b-3']	dam sht'a bha y'a na ke /	dam sht'a bha y'a na ke /	Daṃśaṭa bhayānaka
['BO_K12_D0611=D0143=D0918_H0600:457b-4']	aa ma le /	aa ma le /	Amale
['BO_K12_D0611=D0143=D0918_H0600:457b-5']	bi ma lo /	bi ma lo /	Vimalo
['BO_K12_D0611=D0143=D0918_H0600:457b-6']	ni rma le /	ni rma le /	Nirmale
['BO_K12_D0611=D0143=D0918_H0600:457b-7']	tsu lu ke /	tsu lu ke /	Culuke
['BO_K12_D0611=D0143=D0918_H0600:457b-8']	tsu lu tsu lu sarba buddhe sv'ah'a /	tsu lu tsu lu sarba buddhe sv'ah'a /	Culu culi sarva buddhe svāhā.
['BO_K12_D0611=D0143=D0918_H0600:457b-9']	tshigs su bcad pa gnyis pa'i gzungs la ni /	tshigs su bcad pa gnyis pa'i gzungs la ni /	As for the Dhāraṇī of the Two Verses,
['BO_K12_D0611=D0143=D0918_H0600:457b-10']	chag gam don gyi sgo nas gang sbyor ba //	chag gam don gyi sgo nas gang sbyor ba //	Whether it is a matter of a fault or a benefit,
['BO_K12_D0611=D0143=D0918_H0600:457b-11']	sems can dam pa blo dang ldan pa des //	sems can dam pa blo dang ldan pa des //	that excellent being, the wise one,
['BO_K12_D0611=D0143=D0918_H0600:457b-12']	phan yon rnam pa bcu dag thob par 'gyur //	phan yon rnam pa bcu dag thob par 'gyur //	obtains ten kinds of benefit.
['BO_K12_D0611=D0143=D0918_H0600:457b-13']	khams rnams mtha' dag rtas par 'gyur ba dang // 'chi ba'i tshe na mchog dga' dam pa 'thob //	khams rnams mtha' dag rtas par 'gyur ba dang // 'chi ba'i tshe na mchog dga' dam pa 'thob //	All the elements are strengthened, and at the time of death, supreme joy is attained.
['BO_K12_D0611=D0143=D0918_H0600:457b-14']	ji ltar 'dod pa bzhin du skye ba dang // thams cad du ni tshe rabs dran par 'gyur //	ji ltar 'dod pa bzhin du skye ba dang // thams cad du ni tshe rabs dran par 'gyur //	One is born as one wishes, and in all lives, one remembers one’s former lives.
['BO_K12_D0611=D0143=D0918_H0600:457b-15']	sangs rgyas rnams dang phrad par 'gyur ba dang // de bzhin de dag las ni theg mchog thos //	sangs rgyas rnams dang phrad par 'gyur ba dang // de bzhin de dag las ni theg mchog thos //	One meets with the Buddhas, and from them, one hears the supreme vehicle.
['BO_K12_D0611=D0143=D0918_H0600:457b-16']	mos par 'gyur ba blo dang bcas pa dang // sgo gnyis dang ni byang chub myur du thob //	mos par 'gyur ba blo dang bcas pa dang // sgo gnyis dang ni byang chub myur du thob //	One has devotion, and one has intelligence. One has two doors, and one quickly attains enlightenment.
['BO_K12_D0611=D0143=D0918_H0600:457b-17']	tshigs su bcad pa gnyis pa'i gzungs rdzogs so;; ;;	tshigs su bcad pa gnyis pa'i gzungs rdzogs so;; ;;	The Dhāraṇī of the Two Verses is complete.
