segmentnr	original	analyzed	translated
['BO_T02_D1739:106b-0']	@106b # // rgya gar skad du /	@106b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D1739:106b-1']	ta lis ti tsakra /	ta lis ti tsakra /	Talis-chakra
['BO_T02_D1739:106b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D1739:106b-3']	phyir zlog pa'i 'khor lo ;	phyir zlog pa'i 'khor lo ;	The Wheel of Repelling
['BO_T02_D1739:106b-4']	/ rje btsun ma sgrol ma la phyag 'tshal lo //	/ rje btsun ma sgrol ma la phyag 'tshal lo //	Homage to the Venerable Tara
['BO_T02_D1739:106b-5']	bsnyen pa yongs rdzogs rnal 'byor pas //	bsnyen pa yongs rdzogs rnal 'byor pas //	The yogi who has completed the approach
['BO_T02_D1739:106b-6']	bar chod bzlog pa'i cho ga brtsams //	bar chod bzlog pa'i cho ga brtsams //	Begins the ritual of repelling obstacles.🔽In an isolated place, set up a mandala,
['BO_T02_D1739:106b-7']	dben pa'i gnas su mandala dang // mchod pa gtor ma bshams la ni //	dben pa'i gnas su mandala dang // mchod pa gtor ma bshams la ni //	Offerings, and sacrificial cakes.
['BO_T02_D1739:106b-8']	bskyed pa'i rim pa rdzogs bsgoms la //	bskyed pa'i rim pa rdzogs bsgoms la //	Meditate on the complete generation stage.
['BO_T02_D1739:106b-9']	mchod pa bstod pa dus gsum dbul //	mchod pa bstod pa dus gsum dbul //	Offerings and praises are made three times.
['BO_T02_D1739:106b-10']	de nas snying gar rtsa bsams la //	de nas snying gar rtsa bsams la //	Then, imagine the channels in the heart,
['BO_T02_D1739:106b-11']	zhu bas 'khor lo rtsibs bzhir gyur //	zhu bas 'khor lo rtsibs bzhir gyur //	And through melting, they become a four-spoked wheel.
['BO_T02_D1739:106b-12']	lte ba stong pa'i nang nyid du //	lte ba stong pa'i nang nyid du //	In the center of the empty hub,
