segmentnr	original	analyzed	translated
['BO_T02_D2557:22b-0']	@22b * // 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	@22b * // 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	Homage to youthful Manjushri.
['BO_T02_D2557:22b-1']	mtshan yang dag par brjod pa'i rnal 'byor pas mi rtag pa la sogs pa bsgom pa ste /	mtshan yang dag par brjod pa'i rnal 'byor pas mi rtag pa la sogs pa bsgom pa ste /	The yoga of reciting the names of Manjushri is to meditate on impermanence and so forth.
['BO_T02_D2557:22b-2']	kye ma 'di ltar snang ba'i phyi snod kyi snod kyi 'jig rten 'byung ba chen po bzhis 'dus byas pa 'di rdul phra mo 'dus pa las grub pas /	kye ma 'di ltar snang ba'i phyi snod kyi snod kyi 'jig rten 'byung ba chen po bzhis 'dus byas pa 'di rdul phra mo 'dus pa las grub pas /	Alas! This external world of the environment, which appears to be so solid, is composed of the four great elements. It is formed from the aggregation of subtle particles.
['BO_T02_D2557:22b-3']	rdul phra mo de yang rang bzhin mi rtag pa /	rdul phra mo de yang rang bzhin mi rtag pa /	Even those subtle particles are by nature impermanent,
['BO_T02_D2557:22b-4']	ther zug pa dang / glo bur dang / yid brtan du mi rung ba dang / yang dag pa'i don byed mi nus pas brtags na dben pa slu ba'i chos can /	ther zug pa dang / glo bur dang / yid brtan du mi rung ba dang / yang dag pa'i don byed mi nus pas brtags na dben pa slu ba'i chos can /	unstable, temporary, unreliable, and unable to perform a function that is real. When examined, they are empty and deceptive.
['BO_T02_D2557:22b-5']	'gyur ba'i rnam pa'o //	'gyur ba'i rnam pa'o //	They are subject to change.
['BO_T02_D2557:22b-6']	nges pa med pa bdag gi med pa /	nges pa med pa bdag gi med pa /	They are uncertain, without a self,
['BO_T02_D2557:22b-7', 'BO_T02_D2557:22b-8', 'BO_T02_D2557:22b-9']	'jig pa'i chos can /🔽sgyu ma lta bu /🔽smig rgyu lta bu /	'jig pa'i chos can / sgyu ma lta bu / smig rgyu lta bu /	subject to destruction,🔽like an illusion,🔽like a mirage,
['BO_T02_D2557:22b-10']	sprul pa lta bu /	sprul pa lta bu /	like a magical creation,
['BO_T02_D2557:22b-11']	dri za'i grong khyer lta bu /	dri za'i grong khyer lta bu /	like a city of the gandharvas,
['BO_T02_D2557:22b-12']	chu zla lta bu /	chu zla lta bu /	like the reflection of the moon in water,
['BO_T02_D2557:22b-13']	gzugs brnyan lta bu /	gzugs brnyan lta bu /	like a reflection,
['BO_T02_D2557:22b-14']	na bun lta bu /	na bun lta bu /	like a fog,🔽and like a dream.
['BO_T02_D2557:22b-15']	'ja' tshon lta bu sdug bsngal ba bdag med pa /	'ja' tshon lta bu sdug bsngal ba bdag med pa /	Like a rainbow, suffering is selfless,🔽empty.
['BO_T02_D2557:22b-16']	stong pa'o / de ltar na phyi gzung ba'i yul la bdag med pa'o //	stong pa'o / de ltar na phyi gzung ba'i yul la bdag med pa'o //	Thus, the external apprehended objects are selfless.
['BO_T02_D2557:22b-17']	mtshan yang dag par brjod pa'i mi rtag pa bsgom pa /	mtshan yang dag par brjod pa'i mi rtag pa bsgom pa /	The meditation on impermanence from the Recitation of Mañjuśrī’s Names
['BO_T02_D2557:22b-18']	slob dpon 'jam dpal bshes gnyen gyis /	slob dpon 'jam dpal bshes gnyen gyis /	by the master Mañjuśrīmitra
['BO_T02_D2557:22b-19']	mdzad pa rdzogs so//	mdzad pa rdzogs so//	is completed.
