segmentnr	original	analyzed	translated
['BO_T02_D3652:263a-0']	@263a # // rgya gar skad du /	@263a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3652:263a-1']	t'a r'a de b'i s'a dha nam /	t'a r'a de b'i s'a dha nam /	Tārādevīsādhana
['BO_T02_D3652:263a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3652:263a-3']	lha mo sgrol ma'i sgrub thabs /	lha mo sgrol ma'i sgrub thabs /	The Means of Attaining the Goddess Tārā
['BO_T02_D3652:263a-4']	lha mo sgrol ma la phyag 'tshal lo //	lha mo sgrol ma la phyag 'tshal lo //	Homage to the Goddess Tārā.
['BO_T02_D3652:263a-5']	sngar bshad pa'i cho gas bdud rtsi'i dkyil 'khor de'i dbus su yi ge'i sde tshan lnga'i dang po'i sa bon la /	sngar bshad pa'i cho gas bdud rtsi'i dkyil 'khor de'i dbus su yi ge'i sde tshan lnga'i dang po'i sa bon la /	In the center of that maṇḍala of nectar, as previously explained, is the first seed of the first group of letters,
['BO_T02_D3652:263a-6']	dang po'i gnyis pas rdzogs par byas pa la zla ba phyed pa dang / thig les brgyan pa /	dang po'i gnyis pas rdzogs par byas pa la zla ba phyed pa dang / thig les brgyan pa /	which is completed by the second of the first, adorned with a half-moon and a drop.
['BO_T02_D3652:263a-7']	de nyid las byung ba'i lha mo sgrol ma bsgom par bya'o //	de nyid las byung ba'i lha mo sgrol ma bsgom par bya'o //	From that, one should meditate on the Goddess Tārā.
['BO_T02_D3652:263a-8']	sku mdog ljang gu phyag gnyis pa /	sku mdog ljang gu phyag gnyis pa /	She is green, with two arms,
['BO_T02_D3652:263a-9']	g-yas kyis mchog sbyin pa /	g-yas kyis mchog sbyin pa /	her right hand bestowing boons,
['BO_T02_D3652:263a-10']	g-yon na autpa la bsnams pa /	g-yon na autpa la bsnams pa /	and her left holding an utpala.
['BO_T02_D3652:263a-11']	padma dang zla ba la bzhugs pa /	padma dang zla ba la bzhugs pa /	She sits on a lotus and moon,
['BO_T02_D3652:263a-12']	rgyan thams cad kyis brgyan par bsam par bya'o //	rgyan thams cad kyis brgyan par bsam par bya'o //	and one should imagine her adorned with all ornaments.
['BO_T02_D3652:263a-13']	de nas phyag rgya bcing bar bya ste /	de nas phyag rgya bcing bar bya ste /	Then, one should form the mudrā.
['BO_T02_D3652:263a-14']	lag pa gnyis thal mo sbyar la /	lag pa gnyis thal mo sbyar la /	With the two hands joined in añjali,
['BO_T02_D3652:263a-15']	mdzub mo gnyis gung mo bcings la bcar ba ni lha mo sgrol ma'i autpa la kha bye ba'i phyag rgya'o //	mdzub mo gnyis gung mo bcings la bcar ba ni lha mo sgrol ma'i autpa la kha bye ba'i phyag rgya'o //	The two index fingers are clenched into the middle fingers, which is the mudrā of the open utpala of Tārā.
['BO_T02_D3652:263a-16']	de'i 'og tu sngags bzlas par bya ste /	de'i 'og tu sngags bzlas par bya ste /	Then one should recite the mantra:
['BO_T02_D3652:263a-17']	aom t'a re tutt'a re tu re sv'a h'a /	aom t'a re tutt'a re tu re sv'a h'a /	oṃ tāre tuttāre ture svāhā
['BO_T02_D3652:263a-18']	lha mo sgrol ma'i sgrub thabs rdzogs so//	lha mo sgrol ma'i sgrub thabs rdzogs so//	The sādhana of Tārā is complete.
