segmentnr	original	analyzed	translated
['BO_T02_D2419:36a-0']	@36a # // rgya gar skad du /	@36a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2419:36a-1']	tsarya drishti aa nu ta phanna tva ta bh'a ba na n'a ma /	tsarya drishti aa nu ta phanna tva ta bh'a ba na n'a ma /	Caryadristianutpanna-tantavatbhavanama
['BO_T02_D2419:36a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2419:36a-3']	lta spyod skye med kyi bsgom pa zhes bya ba /	lta spyod skye med kyi bsgom pa zhes bya ba /	The Meditation of the Non-arising View and Conduct
['BO_T02_D2419:36a-4']	bla ma rnams la phyag 'tshal lo //	bla ma rnams la phyag 'tshal lo //	Homage to the Gurus
['BO_T02_D2419:36a-5']	sems nyid stong pa skye med yin //	sems nyid stong pa skye med yin //	The empty mind itself is non-arising.
['BO_T02_D2419:36a-6']	de nyid ma bcos chos nyid de //	de nyid ma bcos chos nyid de //	That itself is the unfabricated dharmata.🔽That also is inseparable.
['BO_T02_D2419:36a-7']	de yang dbyer med lta ba rtogs //	de yang dbyer med lta ba rtogs //	The view is realized.
['BO_T02_D2419:36a-8']	sgom las ma 'das pa ni smra //	sgom las ma 'das pa ni smra //	It is said that meditation is not beyond that.
['BO_T02_D2419:36a-9']	zhen med rnal 'byor rang sar spyod //	zhen med rnal 'byor rang sar spyod //	The yogi without attachment practices in his own place.
['BO_T02_D2419:36a-10']	phyogs bcur re med 'bras bu yin //	phyogs bcur re med 'bras bu yin //	The result is without hope in the ten directions.
['BO_T02_D2419:36a-11']	de la mi re chags pa spyad //	de la mi re chags pa spyad //	Practice without hope in that.
['BO_T02_D2419:36a-12']	rang bzhin nyams skyes ngo mtshar che //	rang bzhin nyams skyes ngo mtshar che //	The arising of the natural experience is wondrous.🔽Pan
['BO_T02_D2419:36a-13']	pa na ha ni smra bar byed //	pa na ha ni smra bar byed //	is said.
['BO_T02_D2419:36b-0']	gnyis @36b med ye shes rtogs pa yin //	gnyis @36b med ye shes rtogs pa yin //	The realization of nondual wisdom
['BO_T02_D2419:36b-1', 'BO_T02_D2419:36b-2']	bde chen bdud rtsi bdag gis 'thungs //🔽kunydza na'i breng bas mgul pa brgyan //	bde chen bdud rtsi bdag gis 'thungs // kunydza na'i breng bas mgul pa brgyan //	is the nectar of great bliss that I drink.🔽The throat is adorned with the garland of🔽kunjñas.
['BO_T02_D2419:36b-3']	lo ma'i sham thabs brtan par chings //	lo ma'i sham thabs brtan par chings //	The firm leaf skirt is worn.
['BO_T02_D2419:36b-4']	myos bas nags kyi gseb tu 'khyam //	myos bas nags kyi gseb tu 'khyam //	Intoxicated, I wander in the forest.
['BO_T02_D2419:36b-5']	bdag nyid pa na ha ngo mtshar mthong //	bdag nyid pa na ha ngo mtshar mthong //	I myself see the wonder of pan.
['BO_T02_D2419:36b-6']	pu ri ma lar bdag po lnga //	pu ri ma lar bdag po lnga //	In Purimavara there are five lords,
['BO_T02_D2419:36b-7']	gcig dang mi 'brel ngo mtshar che //	gcig dang mi 'brel ngo mtshar che //	one is not connected with the other, and that is wondrous.
['BO_T02_D2419:36b-8']	mya ngan 'das pa'i gnas su ni //	mya ngan 'das pa'i gnas su ni //	In the place of nirvana
['BO_T02_D2419:36b-9']	me tog ldum ra rgyas par byed //	me tog ldum ra rgyas par byed //	the flower garden is made to flourish.
['BO_T02_D2419:36b-10']	de ni ge sar 'jib par byed //	de ni ge sar 'jib par byed //	That is the sucking of the pistil.
['BO_T02_D2419:36b-11']	bdag nyid bo la kakko la'i //	bdag nyid bo la kakko la'i //	I myself am the Bōla and the Kakkola.
['BO_T02_D2419:36b-12']	rnal 'byor rgyal po grub pa thob //	rnal 'byor rgyal po grub pa thob //	The king of yogis has attained perfection.
['BO_T02_D2419:36b-13']	lta spyod skye med kyi sgom pa zhes bya ba slob dpon pa na ha sa mdzad pa rdzogs so /	lta spyod skye med kyi sgom pa zhes bya ba slob dpon pa na ha sa mdzad pa rdzogs so /	The Meditation of the Non-arising View and Action called the “The Unborn” composed by Master Pānthaka is complete.
