segmentnr	original	analyzed	translated
['BO_T02_D2412:32b-0']	@32b # // rgya gar skad du /	@32b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2412:32b-1']	a'atma pa ri dzny'a na drishti au pa de sha n'a ma /	a'atma pa ri dzny'a na drishti au pa de sha n'a ma /	Ātmaprajnānadṛṣṭyopadesha-nāma
['BO_T02_D2412:32b-2']	bod skad du //	bod skad du //	In Tibetan:
['BO_T02_D2412:32b-3']	rang rig ye shes kyi lta ba'i nyams len zhes bya ba /	rang rig ye shes kyi lta ba'i nyams len zhes bya ba /	The Practice of the View of Self-Aware Wisdom
['BO_T02_D2412:32b-4']	yum bdag med ma la phyag 'tshal lo //	yum bdag med ma la phyag 'tshal lo //	Homage to the mother Nairātmya.
['BO_T02_D2412:32b-5']	rang rig ye shes las yin na //	rang rig ye shes las yin na //	If it is from self-aware wisdom,
['BO_T02_D2412:32b-6']	byed pa po med las med do //	byed pa po med las med do //	There is no agent, there is no action.
['BO_T02_D2412:32b-7']	de dag med na bya ba med //	de dag med na bya ba med //	If those do not exist, there is no activity.
['BO_T02_D2412:33a-0']	gsum ni ji ltar @33a * //	gsum ni ji ltar @33a * //	How can the three
['BO_T02_D2412:33a-1']	gnyis med do //	gnyis med do //	Be nondual?
['BO_T02_D2412:33a-2']	gal te phyi ni bden pa yin //	gal te phyi ni bden pa yin //	If the external is true,
['BO_T02_D2412:33a-3']	tha snyad 'brel phyir nang du brjod //	tha snyad 'brel phyir nang du brjod //	It is expressed internally because of the connection with convention.
['BO_T02_D2412:33a-4']	gal te kun rdzob rang rig yin //	gal te kun rdzob rang rig yin //	If the relative is self-aware,
['BO_T02_D2412:33a-5']	rig pas rig pa rig pa med //	rig pas rig pa rig pa med //	Awareness does not know awareness.
['BO_T02_D2412:33a-6']	rnal 'byor bdag nyid rig na ni //	rnal 'byor bdag nyid rig na ni //	If the self-awareness of the yogi
['BO_T02_D2412:33a-7']	'khor ba'i sdug bsngal 'joms par byed //	'khor ba'i sdug bsngal 'joms par byed //	Conquers the suffering of samsara,
['BO_T02_D2412:33a-8']	tha snyad 'di yis dngos po rnam //	tha snyad 'di yis dngos po rnam //	By this convention, things
['BO_T02_D2412:33a-9']	rang bzhin ma grub dri ma med //	rang bzhin ma grub dri ma med //	Are unestablished by nature and stainless.
['BO_T02_D2412:33a-10']	dngos po rnams ni ma grub pas //	dngos po rnams ni ma grub pas //	Since things are not established,
['BO_T02_D2412:33a-11']	gzhan dag bdag la grub rgyu med //	gzhan dag bdag la grub rgyu med //	There is no cause for others to establish me.
['BO_T02_D2412:33a-12']	de phyir bdag ni rten med pa //	de phyir bdag ni rten med pa //	Therefore, I am without support.
['BO_T02_D2412:33a-13']	gal te sgra don rtogs bya yin //	gal te sgra don rtogs bya yin //	If sound and meaning are to be realized,
['BO_T02_D2412:33a-14']	rang bzhin don la sgra don med //	rang bzhin don la sgra don med //	In the ultimate nature, there are no words or meanings.
['BO_T02_D2412:33a-15']	dngos po ma grub rnal 'byor pa //	dngos po ma grub rnal 'byor pa //	The yogi who has no established entity
['BO_T02_D2412:33a-16']	nga bdag 'di ni thams cad bral //	nga bdag 'di ni thams cad bral //	Is free from all “I” and “self.”
['BO_T02_D2412:33a-17']	gnyis bral ma rig mun pa med //	gnyis bral ma rig mun pa med //	Free from duality, there is no darkness of ignorance.
['BO_T02_D2412:33a-18']	de med dri med ye shes med //	de med dri med ye shes med //	Without that, there is no stainless wisdom.
['BO_T02_D2412:33a-19']	'di ltar rnal 'byor rig pa yis //	'di ltar rnal 'byor rig pa yis //	Thus, the yogi’s awareness
['BO_T02_D2412:33a-20']	'khor ba'i 'ching ba grol bar byed //	'khor ba'i 'ching ba grol bar byed //	Liberates the bondage of samsara.
['BO_T02_D2412:33a-21']	gan rgyal nyal ba rnal 'byor skye //	gan rgyal nyal ba rnal 'byor skye //	Lying on one’s back is the arising of yoga.
['BO_T02_D2412:33a-22']	lus kyi rnam gzhag dran par gyis //	lus kyi rnam gzhag dran par gyis //	Remember the arrangement of the body.
['BO_T02_D2412:33a-23']	mig bgrad rnam par shes pa 'bul //	mig bgrad rnam par shes pa 'bul //	Open the eyes and offer the consciousness.
['BO_T02_D2412:33a-24']	nam mkha'i phyogs su bltas byas pas //	nam mkha'i phyogs su bltas byas pas //	By looking in the direction of space,
['BO_T02_D2412:33a-25']	mthong rgyu yid la 'dzin rgyu med //	mthong rgyu yid la 'dzin rgyu med //	There is nothing to see or hold in the mind.
['BO_T02_D2412:33a-26']	phyogs kyi rtog pa bral ba yin //	phyogs kyi rtog pa bral ba yin //	Free from concepts of direction,
['BO_T02_D2412:33a-27']	dbang po nub 'gyur gnyis med 'grub //	dbang po nub 'gyur gnyis med 'grub //	The sense organ turns inward and nonduality is accomplished.
['BO_T02_D2412:33a-28']	rang rig ye shes kyi nyams len zhes bya ba slob dpon tsam ba kas mdzad pa rdzogs so//	rang rig ye shes kyi nyams len zhes bya ba slob dpon tsam ba kas mdzad pa rdzogs so//	The practice of self-knowing awareness composed by Ācārya Cāmata is complete.
